Address,Address - Zip Code,Listing Date,Listing Price,Pending Date,Price Per Sq Ft,Selling Date,Selling Price
"2633 Grange Stockton, CA 95204",95204,1/14/2011,70000,3/28/2011,67.99,5/13/2011,72000
"2732 Monte Diablo Ave Stockton, CA 95203-1104",95203,4/19/2011,72000,4/26/2011,67.99,6/17/2011,72000
"3135 De Ovan Ave Stockton, CA 95204-1309",95204,3/31/2011,79900,10/2/2011,47.75,10/31/2011,72000
"1458 Middlefield Ave Stockton, CA 95204-4925",95204,9/16/2011,69900,10/20/2011,47.28,11/2/2011,72000
"32 W Arcade St Stockton, CA 95204-4405",95204,10/13/2011,79000,1/18/2012,77.25,2/10/2012,72000
"3070 W Euclid Ave Stockton, CA 95204-1333",95204,1/2/2012,75900,1/18/2012,82.76,2/22/2012,72000
"745 N San Joaquin St Stockton, CA 95202-1748",95202,11/21/2011,73000,3/6/2012,24.59,3/21/2012,72000
"4230 N El Dorado St Stockton, CA 95204-2107",95204,2/15/2012,69000,4/16/2012,70.87,6/4/2012,72000
"2705 W Alpine Ave Stockton, CA 95204-2613",95204,11/8/2011,75900,6/4/2012,48.42,6/13/2012,72000
"337 W Vine St Stockton, CA 95203-2527",95203,4/26/2012,75000,4/30/2012,45.25,9/21/2012,72000
"3145 W Sonoma Ave Stockton, CA 95204-2525",95204,7/5/2012,74900,7/25/2012,64.52,10/11/2012,72000
"740 W Park St Stockton, CA 95203-2719",95203,12/4/2012,68250,12/10/2012,52.17,1/4/2013,72000
"1442 N Stockton St Stockton, CA 95203-1726",95203,12/14/2012,74000,1/16/2013,54.88,2/20/2013,72000
"1952 W Harding Way Stockton, CA 95203-1319",95203,6/26/2007,130000,3/5/2009,97.74,4/7/2009,130000
"3878 N Stiles Pl Stockton, CA 95204-1448",95204,1/31/2008,89900,2/11/2009,52.36,4/2/2009,90000
"2945 W Euclid Ave Stockton, CA 95204-2627",95204,2/21/2008,89900,9/19/2008,107.81,11/26/2008,92500
"2069 S Tuxedo Ave Stockton, CA 95204-4849",95204,3/22/2008,98900,9/6/2008,56.04,10/28/2008,90000
"1405 N Commerce St, Stockton, CA 95202-1014",95202,3/31/2008,139900,2/2/2009,52.34,6/30/2009,140000
"49 E Barrymore St Stockton, CA 95204-2112",95204,4/7/2008,99900,3/31/2009,119.72,5/20/2009,102000
"921 N Monroe St Stockton, CA 95203-2507",95203,4/10/2008,170905,9/19/2008,79.25,11/17/2008,160000
"1833 Bristol Ave Stockton, CA 95204-4209",95204,4/14/2008,100700,1/15/2009,85.12,1/29/2009,100700
"3472 W Euclid Ave Stockton, CA 95204-1221",95204,4/14/2008,89000,11/14/2008,92.52,1/21/2009,89000
"1744 N San Joaquin St Stockton, CA 95204-6016",95204,4/25/2008,200000,3/23/2009,113.85,8/28/2009,208000
"741 W Harding Way Stockton, CA 95204-5614",95204,4/24/2008,137500,10/13/2008,82.53,11/18/2008,136500
"2054 Telegraph Ave Stockton, CA 95204-1635",95204,5/1/2008,119900,1/14/2009,63.06,3/2/2009,105000
"1030 W Acacia St Stockton, CA 95203-2205",95203,5/2/2008,99750,9/30/2008,82.34,10/31/2008,83000
"340 E Monterey Ave Stockton, CA 95204-3721",95204,5/2/2008,79750,12/5/2008,66.19,3/5/2009,74000
"2756 W Euclid Ave Stockton, CA 95204-2622",95204,5/7/2008,90000,11/17/2008,83.83,12/19/2008,85000
"2420 Bristol Ave Stockton, CA 95204-4009",95204,5/13/2008,106900,8/31/2008,127.31,10/31/2008,110000
"67 E Barrymore St Stockton, CA 95204-2112",95204,5/19/2008,104900,4/15/2009,64.59,5/14/2009,104900
"565 E Essex St Stockton, CA 95204-2224",95204,5/19/2008,87900,10/31/2008,83.33,12/31/2008,90000
"915 N Commerce St Stockton, CA 95202-1216",95202,5/20/2008,169900,10/9/2008,54.64,1/9/2009,150000
"3439 W Euclid Ave Stockton, CA 95204-1220",95204,5/23/2008,119900,9/1/2008,84.29,10/24/2008,125000
"2250 N San Jose St Stockton, CA 95204-5037",95204,5/28/2008,185000,11/3/2008,107.43,12/19/2008,185000
"622 N Edison St Stockton, CA 95203-2348",95203,5/29/2008,97900,12/2/2008,68.12,2/24/2009,73500
"2625 Delano Ave Stockton, CA 95204-3945",95204,6/4/2008,157000,10/21/2008,76.3,12/2/2008,150000
"2608 Franklin Ave Stockton, CA 95204-4113",95204,6/6/2008,109900,9/25/2008,77.24,11/12/2008,95000
"1701 N Pershing Ave Stockton, CA 95203-1600",95203,6/9/2008,229500,9/15/2008,34.91,10/24/2008,90000
"329 E Cleveland St Stockton, CA 95204-5444",95204,6/12/2008,99500,9/8/2008,81.39,11/17/2008,104500
"2335 Oxford Way Stockton, CA 95204-4037",95204,6/12/2008,144950,12/11/2008,124.01,12/11/2008,125000
"232 Central Ct Stockton, CA 95204-4401",95204,6/16/2008,199900,2/27/2009,134.49,3/26/2009,170000
"513 E Atlee St Stockton, CA 95204-2204",95204,6/23/2008,79900,12/23/2008,50.93,1/9/2009,73235
"3801 N California St Stockton, CA 95204-2212",95204,6/24/2008,108060,10/27/2008,63.92,10/30/2008,78750
"2210 Clipper Ln Stockton, CA 95204-4742",95204,6/26/2008,160000,10/30/2008,93.43,1/9/2009,145000
"1215 W Vernal Way Stockton, CA 95203-1623",95203,6/27/2008,220000,12/2/2008,103.33,12/10/2008,180000
"2230 Plymouth Rd Stockton, CA 95204-4722",95204,6/26/2008,159900,9/9/2009,88.47,11/4/2009,132000
"1036 Figueroa St Stockton, CA 95203-1315",95203,7/1/2008,84900,9/29/2008,76.75,11/24/2008,83500
"923 W Flora St Stockton, CA 95203-2225",95203,6/29/2008,84900,9/11/2008,71.97,11/10/2008,105000
"1125 W Acacia St Stockton, CA 95203-2101",95203,7/2/2008,125000,10/1/2008,104.34,11/17/2008,125000
"1853 W Harding Way Stockton, CA 95203-1443",95203,7/5/2008,141900,8/6/2008,120.99,10/24/2008,146157
"102 E Essex St Stockton, CA 95204-2008",95204,7/8/2008,96000,8/26/2008,93.69,11/3/2008,95000
"2212 Michigan Ave Stockton, CA 95204-4048",95204,7/9/2008,144900,9/2/2008,72.97,10/27/2008,125000
"849 San Juan Ave Stockton, CA 95203-1454",95203,7/9/2008,85100,10/30/2008,97.87,11/7/2008,101000
"1510 Cat Tail Dr Stockton, CA 95204",95204,7/18/2008,175000,1/27/2009,76.62,2/20/2009,175000
"1455 Cat Tail Dr Stockton, CA 95204",95204,7/18/2008,175000,1/27/2009,88.7,2/20/2009,175000
"1504 Cat Tail Dr Stockton, CA 95204",95204,7/18/2008,165000,1/25/2009,107.73,2/23/2009,164500
"2356 Roselawn Ave Stockton, CA 95204-4725",95204,7/17/2008,82777,1/10/2009,75.31,3/19/2009,79000
"1027 S Country Club Blvd Stockton, CA 95204-5015",95204,7/18/2008,175000,2/18/2009,122.31,6/17/2009,165000
"803 W Oak St Stockton, CA 95203-2708",95203,7/21/2008,135000,8/21/2008,93.65,10/30/2008,140000
"3960 Mission Rd Stockton, CA 95204-1646",95204,7/24/2008,125000,11/25/2008,110.75,1/29/2009,127700
"738 W Flora St Stockton, CA 95203-2323",95203,7/22/2008,105000,8/16/2008,101.42,10/24/2008,107500
"305 E Hampton St Stockton, CA 95204-5416",95204,7/28/2008,124900,11/11/2008,87.58,3/20/2009,139950
"1014 Melbourne Ave Stockton, CA 95203-1324",95203,7/30/2008,92000,10/31/2008,100.56,11/10/2008,90500
"2152 La Jolla Dr Stockton, CA 95204-1654",95204,7/31/2008,94900,11/4/2008,84.59,12/10/2008,90000
"3008 Modoc Ave Stockton, CA 95204-1227",95204,8/1/2008,99900,10/16/2008,64.42,12/11/2008,105000
"1859 Middlefield Ave Stockton, CA 95204-4932",95204,8/1/2008,119000,9/23/2008,77.87,11/25/2008,116500
"3421 Franklin Ave Stockton, CA 95204-2817",95204,8/4/2008,69900,9/10/2008,79.06,11/3/2008,72500
"3215 Delaware Ave Stockton, CA 95204-2705",95204,8/5/2008,145000,9/17/2008,102.97,10/31/2008,135000
"230 E Alpine Ave Stockton, CA 95204-3406",95204,8/5/2008,79900,11/18/2008,86.03,1/21/2009,85000
"2312 Franklin Ave Stockton, CA 95204-4812",95204,8/6/2008,93300,8/21/2008,95.93,11/6/2008,99000
"1909 Lucerne Ave Stockton, CA 95203-1355",95203,8/6/2008,125000,9/15/2008,145.58,10/23/2008,130000
"2704 Plymouth Rd Stockton, CA 95204-4050",95204,8/13/2008,74900,9/8/2008,87.11,11/26/2008,102000
"911 W Magnolia St Stockton, CA 95203-2243",95203,8/12/2008,165000,10/17/2008,94.75,10/24/2008,195000
"1450 Christina Ave Stockton, CA 95204-1702",95204,8/14/2008,133900,9/25/2008,103.6,11/5/2008,138000
"2060 S Tuxedo Ave Stockton, CA 95204-4850",95204,8/15/2008,111900,9/19/2008,86.07,10/24/2008,123600
"2517 W ALPINE Ave Stockton, CA 95204-2732",95204,8/12/2008,185000,11/14/2008,92.82,1/16/2009,168000
"4010 Alvarado Ave Stockton, CA 95204-2305",95204,8/18/2008,125000,10/27/2008,78.67,12/8/2008,128000
"418 E Fargo St Stockton, CA 95204-2018",95204,8/19/2008,129900,8/26/2008,106.21,10/24/2008,130000
"2961 Elmwood Ave Stockton, CA 95204-3906",95204,8/18/2008,100000,11/3/2008,89.97,12/15/2008,104000
"3110 Christina Ave Stockton, CA 95204-1304",95204,8/19/2008,79900,11/25/2008,69.54,12/12/2008,105000
"41 E Ingram St Stockton, CA 95204-2126",95204,8/20/2008,115000,4/3/2009,96.34,5/28/2009,100000
"1516 Cat tail Dr Stockton, CA 95204",95204,8/20/2008,175000,1/27/2009,88.7,2/20/2009,175000
"1509 Cat Tail Dr Stockton, CA 95204",95204,8/20/2008,165000,4/27/2009,108.06,5/19/2009,165000
"1126 W FLORA St Stockton, CA 95203-2118",95203,8/18/2008,91950,4/25/2009,61.85,6/30/2009,81950
"2244 Lakeside Ave Stockton, CA 95204-5128",95204,8/19/2008,185000,8/25/2008,139.2,10/31/2008,185000
"3932 Amelia Dr Stockton, CA 95204-2322",95204,8/22/2008,124900,10/22/2008,86.11,12/18/2008,119000
"2187 Christina Ave Stockton, CA 95204-1601",95204,8/21/2008,82900,11/3/2008,40.1,11/25/2008,79000
"444 E Arcade St Stockton, CA 95204-3737",95204,8/22/2008,74900,12/24/2008,65.68,1/30/2009,73500
"427 E Ellis St Stockton, CA 95204-5514",95204,8/23/2008,119900,9/4/2008,101.01,11/19/2008,120000
"1921 Bristol Ave Stockton, CA 95204-4126",95204,8/26/2008,79900,8/31/2008,98.78,10/22/2008,105000
"1260 W Elm St Stockton, CA 95203-1631",95203,8/27/2008,114900,9/26/2008,89.29,10/22/2008,130000
"935 Bryan Ave Stockton, CA 95205-3605",95205,8/27/2008,89000,2/3/2009,51.64,3/30/2009,90000
"39 E Gibson St Stockton, CA 95204-2122",95204,8/27/2008,125000,10/29/2008,117.72,1/20/2009,101000
"4016 N American St Stockton, CA 95204-2249",95204,8/29/2008,86900,9/12/2008,118.16,11/7/2008,95000
"1502 Wilshire Ave Stockton, CA 95203-1248",95203,8/28/2008,87000,11/10/2008,74.3,12/11/2008,74000
"3919 Monique Cir Stockton, CA 95204-2320",95204,8/29/2008,149900,9/15/2008,138.68,10/29/2008,159900
"1625 W Rose St Stockton, CA 95203-1523",95203,8/30/2008,139900,9/3/2008,88.88,10/24/2008,143000
"969 Elena Ln Stockton, CA 95204-2321",95204,8/29/2008,129900,11/19/2008,95.4,11/26/2008,110000
"428 E Pine St Stockton, CA 95204-5523",95204,9/2/2008,89900,10/8/2008,74.02,11/17/2008,83500
"1545 Middlefield Ave Stockton, CA 95204-4926",95204,9/5/2008,89900,9/23/2008,83.63,11/21/2008,94500
"3929 Hogue Ave Stockton, CA 95204-1532",95204,9/4/2008,72100,9/11/2008,76.56,11/17/2008,80000
"136 E Arcade St Stockton, CA 95204-3702",95204,9/6/2008,97900,10/22/2008,96.8,11/10/2008,103000
"1130 W Magnolia St Stockton, CA 95203-2123",95203,9/8/2008,99900,9/29/2008,97.01,11/12/2008,120000
"1706 Del Rio Dr Stockton, CA 95204-1716",95204,9/8/2008,75000,9/26/2008,73.05,11/5/2008,74000
"2425 Del Rio Dr Stockton, CA 95204-1521",95204,9/5/2008,90000,10/21/2008,90.91,1/30/2009,95000
"3937 Nina Ave Stockton, CA 95204-1608",95204,9/6/2008,117800,11/21/2008,104.36,12/31/2008,112500
"673 Lexington Ave Stockton, CA 95204-5229",95204,9/9/2008,119900,9/12/2008,139.23,11/7/2008,170000
"2756 De Ovan Ave Stockton, CA 95204-1420",95204,9/8/2008,74900,10/7/2008,56.01,10/29/2008,82000
"1718 W Monterey Ave Stockton, CA 95204-4241",95204,9/9/2008,199950,11/3/2008,106.14,11/17/2008,185000
"103 E Fargo St Stockton, CA 95204-2013",95204,9/10/2008,79900,1/5/2009,76.82,2/6/2009,77900
"2317 Princeton Ave Stockton, CA 95204-2719",95204,9/11/2008,94700,10/9/2008,77.58,11/24/2008,95500
"2440 Michigan Ave Stockton, CA 95204-4028",95204,9/12/2008,105500,9/18/2008,98.25,10/23/2008,118000
"1534 Cat Tail Dr Stockton, CA 95204",95204,9/13/2008,175000,1/27/2009,88.7,2/20/2009,175000
"1528 Cat Tail Dr Stockton, CA 95204",95204,9/13/2008,175000,1/27/2009,94.65,2/20/2009,175000
"1521 Cat Tail Dr Stockton, CA 95204",95204,9/13/2008,175000,1/27/2009,76.62,2/20/2009,175000
"31 W Castle St Stockton, CA 95204-4413",95204,9/13/2008,104900,9/26/2008,97.4,10/31/2008,104900
"3138 W Monterey Ave Stockton, CA 95204-2522",95204,9/16/2008,59900,9/22/2008,87.53,11/18/2008,80000
"916 W Rose St Stockton, CA 95203-1756",95203,9/14/2008,87000,10/1/2008,74.61,11/18/2008,87000
"1966 Oxford Way Stockton, CA 95204-4156",95204,9/16/2008,132900,12/1/2008,119.66,1/14/2009,140000
"2071 La Jolla Dr Stockton, CA 95204-1652",95204,9/16/2008,87900,10/17/2008,84.59,11/21/2008,90000
"3329 N Hunter St Stockton, CA 95204-3421",95204,9/15/2008,99000,10/3/2008,78.98,11/19/2008,115000
"3428 N Hunter St Stockton, CA 95204-3312",95204,9/15/2008,145000,10/7/2008,127.87,11/26/2008,153700
"3942 Hogue Ave Stockton, CA 95204-1533",95204,9/19/2008,139900,10/18/2008,96.48,11/10/2008,139900
"2945 Telegraph Ave Stockton, CA 95204-2611",95204,9/19/2008,90900,9/29/2008,68.29,10/28/2008,90900
"1942 Oxford Way Stockton, CA 95204-4156",95204,9/19/2008,115000,9/22/2008,102.86,10/31/2008,115000
"2115 Monte Diablo Ave Stockton, CA 95203-1226",95203,9/19/2008,81500,10/7/2008,69.77,10/31/2008,75000
"1743 Roselawn Ave Stockton, CA 95204-4940",95204,9/18/2008,85500,10/9/2008,76.34,11/14/2008,104200
"836 W Rose St Stockton, CA 95203-1754",95203,9/19/2008,154900,10/1/2008,93.65,10/31/2008,180000
"1846 Christina Ave Stockton, CA 95204-1710",95204,9/24/2008,104900,10/2/2008,115.59,10/30/2008,106000
"1533 Middlefield Ave Stockton, CA 95204-4926",95204,9/24/2008,119900,1/1/2009,67.76,2/19/2009,113500
"1543 Country Club Blvd Stockton, CA 95204-4912",95204,9/25/2008,74900,10/8/2008,100,12/2/2008,90000
"1311 W Flora St Stockton, CA 95203-2120",95203,9/25/2008,109900,10/13/2008,86.65,12/3/2008,98000
"1205 College Ave Stockton, CA 95205-3315",95205,9/26/2008,92000,10/23/2008,95.24,12/10/2008,92000
"2033 W Sonoma Ave Stockton, CA 95204-2840",95204,9/26/2008,95000,10/13/2008,59.25,12/19/2008,90000
"2505 Michigan Ave Stockton, CA 95204-4029",95204,9/26/2008,94900,12/4/2008,52.58,1/23/2009,76500
"439 Bedford Rd Stockton, CA 95204-5210",95204,9/26/2008,119900,10/1/2008,136.26,10/29/2008,180000
"2107 Princeton Ave Stockton, CA 95204-2836",95204,9/26/2008,148900,3/4/2009,83.74,5/11/2009,137000
"692 N Central Ave Stockton, CA 95204-5101",95204,9/27/2008,139950,10/16/2008,128.55,1/22/2009,145000
"3520 Coronado Ave Stockton, CA 95204-3533",95204,9/27/2008,74100,10/3/2008,95.86,11/10/2008,88000
"2857 W Euclid Ave Stockton, CA 95204-2625",95204,9/29/2008,75650,10/17/2008,86.86,11/20/2008,76000
"2716 Princeton Ave Stockton, CA 95204-2641",95204,9/28/2008,99500,10/7/2008,98.62,11/19/2008,100000
"412 E Noble St Stockton, CA 95204-5521",95204,10/1/2008,85900,10/13/2008,77.91,11/26/2008,85000
"2213 Franklin Ave Stockton, CA 95204-4809",95204,10/1/2008,112900,11/1/2008,88.83,12/19/2008,112900
"2718 Monte Diablo Ave Stockton, CA 95203-1104",95203,10/2/2008,165000,11/15/2008,87.5,12/1/2008,175000
"1715 N Commerce St Stockton, CA 95204-5708",95204,10/2/2008,159900,11/6/2008,104.83,1/14/2009,164800
"3708 Marine Ave Stockton, CA 95204-1627",95204,10/2/2008,84900,10/9/2008,81.47,10/30/2008,84000
"620 N San Jose St Stockton, CA 95203",95203,10/3/2008,103000,12/4/2008,107.58,2/2/2009,105000
"520 W Poplar St Stockton, CA 95203-2417",95203,10/6/2008,94900,11/11/2008,54.33,1/5/2009,91500
"1990 Canal Dr Stockton, CA 95204-4846",95204,10/9/2008,234900,11/20/2008,97.99,12/29/2008,210000
"3612 Mission Rd Stockton, CA 95204-1641",95204,10/9/2008,92900,11/20/2008,95.75,1/13/2009,115000
"2916 Telegraph Ave Stockton, CA 95204-2612",95204,10/10/2008,109900,11/12/2008,103.06,12/2/2008,104500
"2022 W Willow St Stockton, CA 95203-1339",95203,10/9/2008,94900,10/30/2008,101.85,12/29/2008,99000
"2336 W Mendocino Ave Stockton, CA 95204-4020",95204,10/10/2008,99900,10/24/2008,90.91,11/21/2008,112000
"1144 W Elm St Stockton, CA 95203-1629",95203,10/9/2008,84600,10/14/2008,95.74,11/10/2008,110000
"235 E Essex St Stockton, CA 95204-2009",95204,10/10/2008,69900,10/17/2008,93.24,10/31/2008,80000
"3417 W Euclid Ave Stockton, CA 95204-1220",95204,10/13/2008,85000,8/13/2009,98.85,9/18/2009,86000
"1334 Holt St Stockton, CA 95203-1201",95203,10/13/2008,89900,12/23/2008,76.92,1/16/2009,87000
"2047 W Sonoma Ave Stockton, CA 95204-2840",95204,10/13/2008,179000,12/10/2008,139.72,1/8/2009,172000
"2375 Telegraph Ave Stockton, CA 95204-1540",95204,10/10/2008,79900,10/24/2008,82.58,12/16/2008,82000
"2012 Oxford Way Stockton, CA 95204-4158",95204,10/14/2008,94900,10/21/2008,102.91,11/6/2008,92000
"911 Alvarado Ct Stockton, CA 95204-2300",95204,10/13/2008,159900,10/30/2008,97.86,12/3/2008,165000
"231 E FARGO St Stockton, CA 95204-2022",95204,10/16/2008,115000,6/22/2009,77.66,6/24/2009,105000
"2522 Del Rio Dr Stockton, CA 95204-1524",95204,10/16/2008,74900,10/27/2008,81.34,12/4/2008,85000
"2310 Allston Way Stockton, CA 95204-5254",95204,10/16/2008,114900,10/30/2008,69.02,11/14/2008,113195
"1102 Middlefield Ave Stockton, CA 95204",95204,10/16/2008,200000,11/8/2008,84.87,12/4/2008,180000
"1577 Fog Bank Dr Stockton, CA 95204",95204,10/18/2008,207500,1/12/2009,90.85,1/23/2009,207500
"2107 W Sonoma Ave Stockton, CA 95204-2842",95204,10/20/2008,74900,11/19/2008,80.94,1/23/2009,90000
"1782 Country Club Blvd Stockton, CA 95204-4917",95204,10/20/2008,72500,10/29/2008,66.67,1/15/2009,75000
"309 E Mendocino Ave Stockton, CA 95204-3426",95204,10/22/2008,89900,10/28/2008,82.48,11/25/2008,97000
"2725 Inman Stockton, CA 95204",95204,10/22/2008,74900,10/26/2008,73.87,11/24/2008,74900
"305 W Walnut St Stockton, CA 95204-5621",95204,10/23/2008,119500,11/12/2008,95.8,2/5/2009,155000
"207 E Churchill St Stockton, CA 95204-2003",95204,10/20/2008,140900,10/31/2008,138.07,12/1/2008,140000
"829 N Argonaut St Stockton, CA 95203-2109",95203,10/26/2008,84900,11/12/2008,72.84,11/26/2008,85000
"3232 Grange Ave Stockton, CA 95204-2938",95204,10/24/2008,89000,1/21/2009,77.81,2/18/2009,77500
"3715 N Stanislaus St Stockton, CA 95204-2237",95204,10/24/2008,59900,10/8/2009,78.23,11/3/2009,77600
"1665 W Flora St Stockton, CA 95203-2013",95203,10/26/2008,79500,10/28/2008,58.82,11/26/2008,84000
"432 Lexington Ave Stockton, CA 95204-5228",95204,10/27/2008,175000,12/23/2008,116.9,12/30/2008,148000
"2339 Princeton Ave Stockton, CA 95204-2719",95204,10/28/2008,93900,11/20/2008,47.27,12/9/2008,85000
"2715 Princeton Ave Stockton, CA 95204-2640",95204,10/28/2008,89900,11/12/2008,93.2,12/10/2008,94500
"2343 Del Rio Dr Stockton, CA 95204-1519",95204,10/29/2008,89900,11/10/2008,68.97,12/31/2008,104000
"111 E Ingram St Stockton, CA 95204-2027",95204,10/29/2008,95900,11/17/2008,87.72,1/21/2009,90000
"678 Wright Ave Stockton, CA 95204-2242",95204,10/29/2008,129900,11/6/2008,115.18,12/19/2008,129000
"2946 Christina Ave Stockton, CA 95204-1418",95204,10/30/2008,129896,11/21/2008,65.2,2/24/2009,130000
"3408 W Sonoma Ave Stockton, CA 95204-1240",95204,10/29/2008,82900,11/15/2008,45.9,12/5/2008,82900
"1916 W Sonoma Ave Stockton, CA 95204-2839",95204,10/31/2008,89900,1/20/2009,82.27,5/19/2009,90000
"2611 N Pershing Ave Stockton, CA 95204-3048",95204,11/2/2008,79900,11/14/2008,75.69,12/30/2008,85000
"2175 W Alpine Ave Stockton, CA 95204-2805",95204,11/3/2008,80000,11/5/2008,68.85,1/16/2009,80000
"1852 Monte Diablo Ave Stockton, CA 95203-1434",95203,11/5/2008,99750,11/14/2008,96.37,1/27/2009,85000
"3934 Nina Ave Stockton, CA 95204-1609",95204,11/6/2008,79900,11/20/2008,60.81,12/9/2008,83000
"1520 Cat Tail Dr Stockton, CA 95204",95204,11/6/2008,160000,1/25/2009,116.19,2/18/2009,160000
"1538 Cat Tail Dr Stockton, CA 95204",95204,11/6/2008,175000,4/27/2009,96.85,5/8/2009,175000
"1526 Cat Tail Dr Stockton, CA 95204",95204,11/6/2008,175000,4/27/2009,96.85,5/8/2009,175000
"1532 Cat Tail Dr Stockton, CA 95204",95204,11/6/2008,165000,4/27/2009,108.06,5/8/2009,165000
"830 W Park St Stockton, CA 95203-2721",95203,11/8/2008,89000,4/28/2009,47.15,5/1/2009,90000
"116 E Noble St Stockton, CA 95204-4523",95204,11/7/2008,72900,11/18/2008,81.3,11/26/2008,74150
"2551 Bay Ct Stockton, CA 95204-3801",95204,11/10/2008,184950,11/19/2008,119.79,12/31/2008,184950
"21 E Wyandotte St Stockton, CA 95204-5815",95204,11/9/2008,125550,3/2/2009,73.48,3/31/2009,97000
"2194 Raymond Ave Stockton, CA 95203-1207",95203,11/13/2008,84900,3/4/2009,72.25,4/24/2009,87500
"316 E Stadium Dr Stockton, CA 95204-3333",95204,11/13/2008,89900,11/17/2008,92.42,12/30/2008,100000
"2668 De Ovan Ave Stockton, CA 95204-1420",95204,11/12/2008,74900,2/9/2009,57.25,4/24/2009,75000
"1520 Oxford Way Stockton, CA 95204-4257",95204,11/14/2008,79900,11/18/2008,87.09,11/26/2008,85000
"680 W Alpine Ave Stockton, CA 95204-1806",95204,11/13/2008,180900,11/24/2008,135.62,1/5/2009,190000
"1504 Holt St Stockton, CA 95203-1254",95203,11/14/2008,84900,12/18/2008,65.7,2/10/2009,88300
"3405 Sierra Madre Ave Stockton, CA 95204-3515",95204,11/15/2008,63900,11/24/2008,77.56,1/14/2009,75000
"1933 W Euclid Ave Stockton, CA 95204-2807",95204,11/16/2008,99900,11/19/2008,95.6,2/12/2009,99900
"2510 N Hunter St Stockton, CA 95204-4517",95204,11/17/2008,79900,1/16/2009,50.3,2/10/2009,75000
"1018 W Rose St Stockton, CA 95203-1702",95203,11/20/2008,75900,12/6/2008,65.83,1/1/2009,75900
"15 W Fargo St Stockton, CA 95204-1931",95204,11/19/2008,89900,11/25/2008,75.63,12/22/2008,98770
"659 Bedford Rd Stockton, CA 95204-5212",95204,11/20/2008,79900,2/27/2009,54.03,5/5/2009,75000
"3104 Del Rio Dr Stockton, CA 95204-1320",95204,11/24/2008,147500,12/1/2008,86.82,1/8/2009,147500
"923 N Harrison St Stockton, CA 95203-2328",95203,11/24/2008,111900,2/9/2009,58.67,2/27/2009,90000
"2147 W Alpine Ave Stockton, CA 95204-2805",95204,11/22/2008,89000,12/18/2008,76.53,1/30/2009,89000
"3163 W Monterey Ave Stockton, CA 95204-2521",95204,11/26/2008,74200,12/16/2008,69.49,2/26/2009,82000
"921 Elena Ln Stockton, CA 95204-2321",95204,11/25/2008,118900,5/18/2009,99.33,7/2/2009,118900
"2706 Christina Ave Stockton, CA 95204-1412",95204,12/1/2008,84900,12/17/2008,106.29,2/13/2009,120000
"340 E Fulton St Stockton, CA 95204-3214",95204,12/1/2008,99900,12/29/2008,91.35,2/2/2009,95000
"230 E Cleveland St Stockton, CA 95204-5443",95204,12/2/2008,99900,12/23/2008,53.16,1/23/2009,100000
"1871 W Alpine Ave Stockton, CA 95204-2933",95204,12/4/2008,114900,12/10/2008,71.5,3/5/2009,135000
"2867 Telegraph Ave Stockton, CA 95204-2609",95204,12/4/2008,105500,12/5/2008,107.51,2/5/2009,104500
"259 E Harper St Stockton, CA 95204-2025",95204,12/5/2008,93900,12/8/2008,108.48,1/14/2009,110000
"2220 N Argonaut St Stockton, CA 95204-5002",95204,12/5/2008,159950,1/5/2009,135.55,1/30/2009,159950
"2451 W Euclid Ave Stockton, CA 95204-2734",95204,12/8/2008,125900,1/27/2009,89.94,4/29/2009,126000
"15 W Vine St Stockton, CA 95202-1008",95202,12/10/2008,69900,1/15/2009,55.56,3/24/2009,72400
"201 E Euclid Ave Stockton, CA 95204-3346",95204,12/10/2008,105000,8/21/2009,120.41,9/23/2009,95000
"2027 W Sonoma Ave Stockton, CA 95204-2840",95204,12/10/2008,98000,12/22/2008,63.64,2/6/2009,98000
"1623 Oxford Way Stockton, CA 95204-4258",95204,12/11/2008,84900,8/19/2009,57.75,9/25/2009,92000
"3132 Wendell Ave Stockton, CA 95204-1243",95204,12/15/2008,75000,1/19/2009,84.2,2/19/2009,81000
"3 W Essex St Stockton, CA 95204-1924",95204,12/16/2008,95000,12/19/2008,89.74,2/18/2009,91000
"2123 Franklin Ave Stockton, CA 95204-4807",95204,12/16/2008,91200,6/2/2009,56.82,11/20/2009,80000
"935 Alvarado Ct Stockton, CA 95204-2300",95204,12/16/2008,144900,12/27/2008,86,2/20/2009,145000
"1017 Victoria Ave Stockton, CA 95203-1330",95203,12/16/2008,94000,1/26/2009,57.16,3/16/2009,91000
"3804 N California St Stockton, CA 95204-2213",95204,12/16/2008,99000,12/18/2008,68.39,12/31/2008,90000
"2510 Grange Ave Stockton, CA 95204-4216",95204,12/17/2008,79500,2/10/2009,72.76,2/27/2009,78000
"2079 De Rio Stockton, CA 95204",95204,12/19/2008,70500,12/23/2008,75.93,4/24/2009,82000
"820 W Harding Way Stockton, CA 95203-1715",95203,12/18/2008,119900,1/7/2009,83.33,4/8/2009,98000
"2174 Christina Ave Stockton, CA 95204-1602",95204,12/22/2008,91000,4/27/2009,73.95,6/8/2009,90000
"150 E Monterey Ave Stockton, CA 95204-3717",95204,12/22/2008,89000,5/8/2009,86.74,6/4/2009,89000
"221 E Noble St Stockton, CA 95204-4524",95204,12/22/2008,87900,1/5/2009,93.02,2/13/2009,88000
