"Address","Address - Zip Code","Listing Date","Listing Price","Pending Date","Price Per Sq Ft","Selling Date","Selling Price"
"17763 E Bentley Ct, Linden, CA 95236-9647","95236","12/15/15","409000","01/24/16","191.03","03/09/16","409000"
"18977 Monte Vista Dr, Linden, CA 95236-9600","95236","12/17/15","273400","02/04/16","151.71","02/24/16","261549"
"24277 E. Highway 26, Linden, CA 95236","95236","12/18/15","259900","12/26/15","193.98","05/27/16","290000"
"21980 E 3rd Ave, Linden, CA 95236-9796","95236","12/22/15","599950","07/18/16","230.65","07/19/16","575000"
"5342 N Louie Ln, Linden, CA 95236-9597","95236","12/28/15","399500","02/20/16","153.40","03/31/16","395000"
"5401 Ryburn Way, Linden, CA 95236-9640","95236","12/30/15","281800","05/11/16","113.61","06/01/16","276410"
"5313 Knox Dr, Linden, CA 95236-9571","95236","01/02/16","275000","01/13/16","169.34","02/25/16","275000"
"19012 Di Carlo Ct, Linden, CA 95236-9642","95236","01/19/16","325000","01/27/16","216.23","02/24/16","325000"
"18157 E Brovelli Ln, Linden, CA 95236","95236","01/22/16","315000","02/18/16","225.95","04/08/16","310000"
"17851 E Highway 26, Linden, CA 95236-9785","95236","01/29/16","389500","03/04/16","213.58","04/15/16","387000"
"18079 Monte Vista Dr, Linden, CA 95236-9305","95236","02/01/16","355000","04/14/16","179.50","05/13/16","345000"
"17124 E Front St, Linden, CA 95236-9509","95236","02/15/16","595500","03/16/16","213.24","05/05/16","583000"
"5415 Harrison St, Linden, CA 95236-9787","95236","03/03/16","335000","05/13/16","190.34","06/09/16","335000"
"21622 Cherry Glen Ct, Linden, CA 95236-9574","95236","03/07/16","525000","04/02/16","205.56","05/25/16","510000"
"21520 E Mondy Ln, Linden, CA 95236","95236","03/17/16","485000","03/24/16","202.76","05/10/16","485000"
"5373 Ione St, Linden, CA 95236-9540","95236","04/11/16","349000","04/19/16","194.04","05/25/16","345000"
"4188 S Escalon Bellota Rd, Farmington, CA 95230-9555","95230","05/15/16","275000","05/21/16","220.41","07/08/16","270000"
"5432 N Giovanni Ct, Linden, CA 95236-9309","95236","05/16/16","414999","05/20/16","185.48","06/28/16","407500"
"18255 E Monte Vista Dr, Linden, CA 95236","95236","06/02/16","359000","06/13/16","200.85","08/05/16","353500"
"7377 N Escalon Bellota Rd, Linden, CA 95236-9428","95236","06/13/16","449500","06/27/16","209.89","08/09/16","439500"
"18120 Arrigone Way, Linden, CA 95236-9766","95236","07/19/16","355000","09/14/16","163.50","10/20/16","350375"
"17805 E Varene Ct, Linden, CA 95236-9648","95236","08/12/16","415000","08/19/16","197.24","10/21/16","415000"
"5414 Ryburn Way, Linden, CA 95236-9639","95236","08/15/16","329000","08/19/16","201.59","09/06/16","329000"
"8008 N Waverly Rd, Linden, CA 95236-9421","95236","08/17/16","349900","09/21/16","271.65","11/22/16","345000"
"17010 E Front St, Linden, CA 95236-9507","95236","09/09/16","389000","09/16/16","205.50","10/28/16","359000"
"18725 Monte Vista Dr, Linden, CA 95236-9544","95236","09/16/16","345000","11/02/16","130.76","11/28/16","335000"
