"Address","Address - Zip Code","Listing Date","Listing Price","Pending Date","Price Per Sq Ft","Selling Date","Selling Price"
"1244 N Sierra Nevada St Stockton, CA 95205-3139","95205","08/02/11","49000","08/03/11","41.35","08/18/11","49000"
"4709 E Main St Stockton, CA 95215-6838","95215","07/11/11","49000","08/01/11","55.94","08/26/11","49000"
"350 S Wagner Ave Stockton, CA 95215-5246","95215","01/25/12","49000","02/01/12","60.72","02/10/12","49000"
"355 Rendon Ave Stockton, CA 95205-5728","95205","05/11/12","53300","05/25/12","42.21","06/06/12","49000"
"3 S Sinclair Ave Stockton, CA 95215-5133","95215","04/10/12","59000","05/07/12","67.12","10/05/12","49000"
"2061 E Bradford St Stockton, CA 95205-3406","95205","03/15/12","49000","07/18/12","49.40","02/28/13","49000"
"2451 E Poplar St Stockton, CA 95205-4346","95205","11/28/12","45000","04/25/13","60.20","05/09/13","49000"
"308 S Coolidge Ave Stockton, CA 95215-5220","95215","03/25/09","64900","04/27/09","34.12","05/29/09","45000"
"1314 Pinchot St Stockton, CA 95205-3640","95205","10/03/08","49900","11/06/08","35.48","11/17/08","49500"
"320 Adrienne Ave Stockton, CA 95215-5904","95215","03/18/11","49500","05/02/11","66.18","05/13/11","49500"
"635 S Sinclair Ave Stockton, CA 95215-5842","95215","03/07/11","40000","05/11/11","49.45","06/20/11","49500"
"1508 Bishop St Stockton, CA 95205-3101","95205","12/03/08","44900","12/17/08","34.44","01/30/09","49875"
"239 S Olive Ave Stockton, CA 95215-5830","95215","11/17/08","49900","11/24/08","50.20","12/05/08","49900"
"1765 Sycamore Ave Stockton, CA 95205-3431","95205","06/15/08","49900","09/25/08","44.55","12/11/08","49900"
"5310 E Marsh St Stockton, CA 95215-5429","95215","01/03/09","49900","02/24/09","43.32","06/03/09","49900"
"606 S Dawes Ave Stockton, CA 95215-5239","95215","03/20/09","49900","03/30/09","52.39","06/01/09","45000"
"1334 Pinchot St Stockton, CA 95205-3640","95205","09/10/09","49900","10/19/09","62.69","10/22/09","49900"
"714 S Carroll Ave Stockton, CA 95215-6802","95215","02/26/09","55000","07/06/09","62.50","07/08/09","45000"
"3216 Greenwood St Stockton, CA 95205-5709","95205","11/16/10","49900","01/14/11","51.82","02/25/11","49900"
"2410 Young Ave Stockton, CA 95205-2743","95205","03/26/10","59950","04/25/10","34.43","04/30/10","45000"
"5524 E Washington St Stockton, CA 95215-5454","95215","10/15/08","41900","10/24/08","49.60","11/21/08","50000"
"2236 E Washington St Stockton, CA 95205-5638","95205","10/08/08","54570","11/18/08","44.48","12/09/08","50000"
"2813 N F St Stockton, CA 95205-2612","95205","08/30/08","49900","10/22/08","55.80","12/11/08","50000"
"1201 Sycamore Ave Stockton, CA 95205-3727","95205","10/21/08","59900","11/18/08","46.69","12/16/08","50000"
"1816 N Golden Gate Ave Stockton, CA 95205-2936","95205","04/28/08","54200","11/07/08","44.48","12/22/08","50000"
"2263 E Lafayette St Stockton, CA 95205-5606","95205","11/12/08","45100","11/20/08","42.96","12/22/08","50000"
"4725 E 3rd St Stockton, CA 95215","95215","09/23/08","59900","12/12/08","35.34","12/23/08","50000"
"1533 Sunnyside Ave Stockton, CA 95205-3423","95205","10/29/08","50000","11/27/08","59.81","12/24/08","50000"
"1521 Sunnyside Ave Stockton, CA 95205-3423","95205","11/21/08","54900","11/24/08","43.59","12/31/08","50000"
"5014 Elvin Ave Stockton, CA 95215-5327","95215","12/05/08","52000","12/22/08","59.52","01/16/09","50000"
"2025 Report Ave Stockton, CA 95205-2849","95205","10/20/08","54999","12/17/08","33.11","01/19/09","50000"
"2631 E Fremont St Stockton, CA 95205-3908","95205","01/08/07","65000","01/09/09","40.82","02/13/09","50000"
"4115 E Miner Ave Stockton, CA 95215-4867","95215","01/28/09","55000","02/05/09","45.29","02/23/09","50000"
"1208 School Ave Stockton, CA 95205-3723","95205","10/28/08","65000","01/30/09","66.93","03/03/09","50000"
"5227 Dana Ave Stockton, CA 95215-5408","95215","11/19/08","65900","02/23/09","34.94","03/20/09","50000"
"2311 Vail Ave Stockton, CA 95205-2635","95205","12/18/08","39900","02/26/09","64.60","03/31/09","50000"
"1610 Hiawatha Ave Stockton, CA 95205","95205","06/17/09","39900","06/23/09","39.47","08/06/09","42000"
"2928 Yellowstone Ave Stockton, CA 95205-5732","95205","02/05/08","59900","02/19/09","32.11","04/24/09","50000"
"1404 E Park St Stockton, CA 95205-4140","95205","04/20/12","49500","06/28/12","36.50","07/19/12","45000"
"352 S Olive Ave Stockton, CA 95215-5831","95215","11/15/12","32500","11/26/12","53.03","12/28/12","42000"
"1727 Pinchot St Stockton, CA 95205-3718","95205","11/26/12","55000","11/28/12","54.35","01/29/13","45000"
"533 N Oro Ave Stockton, CA 95215-4847","95215","07/13/12","45000","07/17/12","46.30","02/04/13","45000"
"3335 Waterloo Rd Stockton, CA 95205-2955","95205","07/03/08","49900","10/17/08","43.56","12/19/08","46000"
"2001 E Harding Way Stockton, CA 95205-3711","95205","07/08/08","69500","04/15/09","69.93","06/12/09","50000"
"2430 Mistletoe Ave Stockton, CA 95205-2622","95205","11/19/08","45900","04/30/09","39.97","06/17/09","50000"
"2223 Mistletoe Ave Stockton, CA 95205-2501","95205","12/22/08","48000","01/10/09","52.63","01/22/09","46000"
"2227 E Oak St Stockton, CA 95205-4660","95205","05/18/09","45000","07/01/09","37.77","09/04/09","46000"
"1315 N E St Stockton, CA 95205-3500","95205","02/03/09","49900","02/12/09","39.56","03/10/09","47000"
"902 Pleasant Ave Stockton, CA 95205-4248","95205","09/16/09","44500","10/09/09","61.84","10/22/09","47000"
"4324 E 4th St Stockton, CA 95215-7412","95215","03/17/09","55000","05/26/09","36.14","07/23/09","48000"
"2427 E Washington St Stockton, CA 95205-5661","95205","09/06/09","29900","09/21/09","61.88","10/19/09","50000"
"545 S Garden Ave Stockton, CA 95205-6618","95205","07/31/09","42900","08/07/09","50.00","09/03/09","48000"
"1253 School Ave Stockton, CA 95205-3722","95205","05/12/09","50000","09/15/09","36.30","10/16/09","48500"
"2632 E Marsh St Stockton, CA 95205-6541","95205","10/20/09","49950","01/11/10","47.30","01/21/10","50000"
"328 S Dawes Ave Stockton, CA 95215-5234","95215","12/20/09","49950","01/18/10","51.92","01/29/10","50000"
"18 S Oro Ave Stockton, CA 95215-5151","95215","01/13/10","35900","01/20/10","35.71","02/10/10","50000"
"4511 Horner Ave Stockton, CA 95215-6829","95215","12/09/09","50000","01/02/10","43.14","03/01/10","50000"
"1756 N Golden Gate Ave Stockton, CA 95205-2934","95205","03/08/10","59900","05/05/10","46.77","05/26/10","50000"
"1750 S Drake Ave Stockton, CA 95215-7435","95215","07/11/10","49900","07/20/10","50.05","07/30/10","50000"
"532 N Watts Ave Stockton, CA 95202","95202","05/21/10","42000","06/01/10","60.39","08/12/10","50000"
"2063 Webb St Stockton, CA 95205-3236","95205","05/18/10","48500","06/12/10","43.77","06/30/10","48500"
"1719 Sierra Ln Stockton, CA 95205-2803","95205","09/27/10","54900","10/22/10","53.42","11/19/10","50000"
"1726 Gilchrist Ave Stockton, CA 95205-2903","95205","09/23/10","59000","11/22/10","55.56","12/10/10","50000"
"344 S Oro Ave Stockton, CA 95215-5851","95215","02/22/12","48500","05/09/12","63.15","06/14/12","48500"
"4834 E 4th St Stockton, CA 95215-7516","95215","11/18/10","37900","12/03/10","38.88","01/25/11","50000"
"1612 Sutro Ave Stockton, CA 95205-3037","95205","04/12/11","49900","04/20/11","35.16","04/28/11","50000"
"135 S F St Stockton, CA 95205-5641","95205","07/27/10","49900","03/28/11","41.74","04/29/11","50000"
"2040 E Myrtle St Stockton, CA 95205-5039","95205","08/16/11","54900","09/04/11","49.60","09/27/11","50000"
"1302 E Weber Ave Stockton, CA 95205-4921","95205","07/01/11","54800","08/11/11","32.01","09/29/11","50000"
"5444 E Marsh St Stockton, CA 95215-5445","95215","12/07/10","59000","09/09/11","35.77","12/23/11","50000"
"1750 Hiawatha Ave Stockton, CA 95205-3450","95205","05/31/11","54950","11/15/11","44.72","12/28/11","50000"
"1611 N Sierra Nevada St Stockton, CA 95205-3105","95205","08/09/11","50000","01/05/12","49.90","01/20/12","50000"
"2478 Finland Ave Stockton, CA 95205","95205","02/06/12","49900","02/22/12","64.18","02/24/12","50000"
"715 S Sinclair Ave Stockton, CA 95215-6738","95215","05/16/11","50000","03/26/12","61.12","04/10/12","50000"
"304 S Garden Ave Stockton, CA 95205-6627","95205","01/23/12","50000","03/17/12","45.96","04/13/12","50000"
"1749 S Drake Ave Stockton, CA 95215-7448","95215","11/07/11","53000","04/18/12","32.26","05/08/12","50000"
"2012 Orwood St Stockton, CA 95205-3224","95205","11/15/11","50000","02/24/12","35.36","05/25/12","50000"
"1530 S Oro Ave Stockton, CA 95215-7340","95215","05/09/12","55000","06/28/12","35.24","08/10/12","50000"
"1744 Hiawatha Ave Stockton, CA 95205-3450","95205","07/06/12","59500","08/17/12","29.41","10/03/12","50000"
"354 Olympic Cir Stockton, CA 95205-5723","95205","02/02/09","48900","02/18/09","51.04","02/27/09","49000"
"1420 Chronicle Ave Stockton, CA 95205-3009","95205","05/08/12","38000","03/14/13","54.82","04/19/13","50000"
"306 S Anteros Ave Stockton, CA 95215-7358","95215","09/09/13","62000","09/19/13","44.41","10/31/13","50000"
"939 S Coolidge Ave Stockton, CA 95215-6813","95215","11/06/13","65000","01/17/14","71.84","02/11/14","50000"
"1217 Wilson Way, Stockton, CA 95205","95205","07/29/15","75000","03/18/16","50.00","04/14/16","50000"
"405 N F St Stockton, CA 95205-4604","95205","08/20/10","40000","08/30/10","46.19","12/10/10","50300"
"5338 Miller Ave Stockton, CA 95215-5442","95215","04/23/09","49000","05/07/09","46.85","06/11/09","49000"
"1711 E Walnut St Stockton, CA 95205-3436","95205","04/22/09","42000","05/06/09","57.72","07/07/09","49000"
"456 S Broadway Ave Stockton, CA 95205","95205","01/12/11","45000","01/18/11","50.10","01/31/11","50500"
"706 S Gertrude Ave Stockton, CA 95215-6711","95215","02/06/12","51000","02/16/12","39.92","04/16/12","50500"
"2842 N F St Stockton, CA 95205-2613","95205","05/17/13","50500","08/21/13","65.76","09/23/13","50500"
"1762 School Ave Stockton, CA 95205","95205","02/25/14","49900","02/28/14","33.33","03/12/14","50500"
"106 S Dawes Ave Stockton, CA 95215-5230","95215","11/09/11","49050","01/11/12","58.05","01/13/12","49050"
"2279 E Myrtle St Stockton, CA 95205-5042","95205","10/08/10","52500","11/04/10","57.41","11/16/10","50750"
"5233 E Sonora St Stockton, CA 95215-5443","95215","07/30/09","49900","08/27/09","49.50","09/21/09","49900"
"2801 Belvedere Ave Stockton, CA 95205-2607","95205","10/23/08","59900","12/01/08","71.53","12/18/08","50999"
"2215 E Anita St Stockton, CA 95205-3839","95205","09/25/08","37900","09/30/08","65.47","10/24/08","51000"
"3157 Kenyon St Stockton, CA 95205-2818","95205","07/20/09","49900","07/06/10","37.80","07/29/10","49900"
"2266 E Lindsay St Stockton, CA 95205-5027","95205","02/04/11","49900","02/10/11","54.90","02/28/11","49900"
"2336 E Miner Ave Stockton, CA 95205-5034","95205","01/22/13","44700","04/30/13","47.07","05/31/13","45000"
"5653 E Marsh St Stockton, CA 95215-5434","95215","03/10/10","44900","03/18/10","47.93","04/07/10","51000"
"1404 Pinchot St Stockton, CA 95205-3141","95205","09/24/10","53999","10/24/10","53.35","11/09/10","51000"
"1003 S Gertrude Ave Stockton, CA 95215-6716","95215","03/06/09","45900","03/09/09","33.26","03/31/09","45900"
"322 S Garden Ave Stockton, CA 95205-6627","95205","03/03/11","51100","03/24/11","46.88","04/21/11","51000"
"1725 Gilchrist Ave Stockton, CA 95205-2902","95205","07/05/11","49900","07/19/11","66.23","08/10/11","51000"
"555 N Gertrude Ave Stockton, CA 95215-4821","95215","02/24/12","49999","04/18/12","31.58","05/14/12","51000"
"3111 Lewis St Stockton, CA 95205-3029","95205","10/12/11","49000","06/08/12","77.51","06/19/12","51000"
"1535 SUTRO Stockton, CA 95205","95205","05/06/13","72000","05/30/13","63.67","06/07/13","51000"
"1818 E Roosevelt St Stockton, CA 95205-4243","95205","09/04/13","54900","01/10/14","47.93","02/25/14","51000"
"5330 E sonora St Stockton, CA 95215-5446","95215","02/05/15","40000","03/31/15","78.95","03/31/15","51000"
"2171 E Lafayette St Stockton, CA 95205-5657","95205","06/02/09","59000","06/11/09","49.60","06/30/09","50000"
"1419 Chronicle Ave Stockton, CA 95205-3008","95205","02/17/12","59900","03/09/12","46.76","05/10/12","51480"
"1551 Sutro Ave Stockton, CA 95205-3034","95205","05/20/09","44900","06/11/09","50.30","07/08/09","50000"
"2823 Redwood Ave Stockton, CA 95205-2623","95205","12/03/09","44900","12/22/09","50.49","12/31/09","51500"
"3216 Highland Pl Stockton, CA 95205-5711","95205","12/14/09","49900","02/05/10","51.50","03/09/10","51500"
"1918 S Olive Ave, Stockton, CA 95215-7439","95215","07/05/16","59000","07/13/16","78.51","08/31/16","51504"
"1804 N Sierra Nevada St Stockton, CA 95205-3110","95205","12/20/10","50760","12/24/10","39.63","04/12/11","51632"
"2470 E Vine St Stockton, CA 95205-3832","95205","10/20/08","51900","01/12/09","66.54","03/23/09","51900"
"1429 E Flora St Stockton, CA 95205-4129","95205","11/17/08","49000","12/03/08","40.66","01/21/09","52000"
"2410 E Fremont St Stockton, CA 95205-4616","95205","11/14/08","51900","11/21/08","52.63","02/09/09","52000"
"432 S Netherton Ave Stockton, CA 95205-6600","95205","12/10/08","55800","12/18/08","41.30","02/25/09","52000"
"1311 E Flora St Stockton, CA 95205-4127","95205","05/05/09","47000","06/03/09","38.31","07/10/09","50000"
"45 N Gertrude Ave Stockton, CA 95215-5111","95215","07/15/09","50000","07/20/09","62.27","07/30/09","50000"
"2870 Redwood Ave Stockton, CA 95205-2624","95205","07/23/09","54900","08/03/09","49.70","10/08/09","50000"
"2938 Belvedere Ave Stockton, CA 95205-2610","95205","07/14/09","46500","07/17/09","45.37","10/27/09","50000"
"2063 Webb St Stockton, CA 95205-3236","95205","03/07/09","53000","04/19/09","46.93","05/27/09","52000"
"2252 Robindale Ave Stockton, CA 95205-2630","95205","10/13/09","34900","10/20/09","46.99","10/28/09","50000"
"246 S Del Mar Ave Stockton, CA 95215-5916","95215","09/24/10","45900","10/01/10","46.95","10/11/10","50000"
"1904 West Ln Stockton, CA 95205-3356","95205","09/02/09","36700","09/11/09","53.01","10/02/09","52000"
"1128 S Hinkley Ave Stockton, CA 95215-6408","95215","10/12/10","44900","12/21/10","31.13","01/10/11","50000"
"1236 N Wilson Way Stockton, CA 95205-3145","95205","11/27/12","55000","12/13/12","38.46","12/21/12","50000"
"505 S Wagner Ave Stockton, CA 95215-5249","95215","01/12/10","43900","02/08/10","60.19","02/26/10","52000"
"1650 Sutro Ave Stockton, CA 95205-3037","95205","03/24/10","49900","03/30/10","66.67","04/21/10","52000"
"2351 E Acacia St Stockton, CA 95205-4327","95205","01/05/09","58300","03/17/09","27.39","04/06/09","50500"
"3516 San Rafael Ave Stockton, CA 95204-2412","95204","08/31/10","56100","09/15/10","44.56","09/29/10","52000"
"2220 Totten Ave Stockton, CA 95205-2836","95205","07/09/10","52000","08/05/10","41.67","10/12/10","52000"
"2114 Sutro Ave, Stockton, CA 95205-2834","95205","03/10/09","46500","03/18/09","35.46","04/07/09","50500"
"2232 Finland Ave Stockton, CA 95205-4609","95205","12/14/10","52000","12/22/10","50.83","01/25/11","52000"
"304 S Olive Ave Stockton, CA 95215-5831","95215","01/19/11","49000","01/26/11","39.82","03/03/11","52000"
"935 N Sierra Nevada St Stockton, CA 95205-4114","95205","03/07/11","59950","03/26/11","41.83","03/28/11","52000"
"2316 Hackberry St Stockton, CA 95205-3819","95205","04/26/11","52000","05/11/11","50.98","05/19/11","52000"
"1764 S Adelbert Ave Stockton, CA 95215-7433","95215","05/16/11","59900","05/31/11","32.83","07/19/11","52000"
"1903 E Myrtle St Stockton, CA 95205-5036","95205","08/24/11","49950","11/08/11","56.22","11/23/11","52000"
"2304 E Acacia St Stockton, CA 95205-4317","95205","10/11/11","55000","11/22/11","51.79","12/21/11","52000"
"1526 Pinchot St Stockton, CA 95205-3715","95205","01/12/12","42900","02/01/12","32.06","02/29/12","52000"
"402 S Carroll Ave Stockton, CA 95215-5209","95215","03/08/12","54000","03/26/12","38.18","04/18/12","52000"
"1222 N Sierra Nevada St Stockton, CA 95205-3139","95205","02/15/12","52500","06/27/12","39.73","08/06/12","52000"
"125 S Thelma Ave Stockton, CA 95215-5332","95215","02/07/13","50000","05/16/13","36.39","06/14/13","52000"
"725 N Laurel St Stockton, CA 95205-4354","95205","07/02/10","52000","07/12/10","55.78","09/10/10","52100"
"1535 E Harding Way Stockton, CA 95205-3703","95205","03/20/13","59900","04/09/13","46.90","05/01/13","52250"
"447 N Oro Ave Stockton, CA 95215-4845","95215","10/20/08","49900","10/29/08","49.72","12/16/08","52500"
"734 N Laurel St Stockton, CA 95205-4355","95205","06/22/10","49900","07/08/10","56.09","07/28/10","52500"
"2196 E Washington St Stockton, CA 95205-5619","95205","09/30/11","54900","10/11/11","42.07","11/05/11","52500"
"304 S Thelma Ave Stockton, CA 95215-5933","95215","11/11/11","48900","11/30/11","56.15","12/22/11","52500"
"1163 S Anteros Ave Stockton, CA 95215-7308","95215","07/28/11","52900","10/05/11","32.04","11/09/11","52900"
"352 S Olive Ave Stockton, CA 95215-5831","95215","07/16/09","48500","08/04/09","63.89","09/04/09","50597"
"2451 E Marsh St Stockton, CA 95205-6504","95205","02/15/09","49000","05/06/09","70.14","05/08/09","50850"
"1566 Rhode Island Ave Stockton, CA 95205-3551","95205","01/20/09","59900","02/09/09","44.89","02/20/09","51000"
"5419 E Washington St Stockton, CA 95215-5451","95215","01/29/09","54900","02/09/09","49.61","02/20/09","51000"
"522 N Shasta Ave Stockton, CA 95205-4750","95205","06/29/09","44900","07/02/09","48.76","07/21/09","51000"
"1944 N Funston Ave Stockton, CA 95205-3448","95205","12/28/09","49900","02/17/10","43.37","03/01/10","53000"
"2966 Redwood Ave Stockton, CA 95205-2626","95205","03/15/10","39000","03/23/10","42.47","04/20/10","53000"
"547 N Watts Ave Stockton, CA 95205-4318","95205","09/17/09","45000","09/29/09","49.03","08/20/10","53000"
"1150 S Olive Ave Stockton, CA 95215-7348","95215","06/23/10","65000","08/24/10","62.21","08/30/10","53000"
"941 S Carroll Ave Stockton, CA 95215-6805","95215","09/03/10","49900","11/30/10","52.58","12/15/10","53000"
"4835 E 3rd St Stockton, CA 95215-7507","95215","03/17/11","48900","04/06/11","56.14","04/27/11","53000"
"2209 E Acacia St Stockton, CA 95205-4325","95205","05/12/11","75800","06/14/11","32.42","06/30/11","53000"
"2395 E Euclid Ave Stockton, CA 95205-2532","95205","06/25/11","57500","07/14/11","60.09","07/28/11","53000"
"2212 Sunset Ave Stockton, CA 95205-2831","95205","05/31/11","49050","07/20/11","51.96","08/03/11","53000"
"503 S Dawes Ave Stockton, CA 95215","95215","02/16/09","49500","03/05/09","44.80","04/08/09","50000"
"5109 E Weber Ave Stockton, CA 95215-5350","95215","11/02/11","49900","11/16/11","53.92","12/01/11","53000"
"1728 East Ave Stockton, CA 95205-3411","95205","11/08/11","51900","12/14/11","37.80","12/30/11","53000"
"1510 Pinchot St Stockton, CA 95205-3715","95205","06/16/11","45900","11/23/11","25.84","03/09/12","53000"
"117 S E St Stockton, CA 95205-5659","95205","06/08/11","52500","09/04/12","67.26","09/28/12","53000"
"1443 Sutro Ave Stockton, CA 95205-3032","95205","11/26/12","52900","11/30/12","78.87","12/12/12","53000"
"1201 Sycamore Ave, Stockton, CA 95205","95205","10/31/15","85000","11/09/15","37.06","12/30/15","53000"
"765 Ozark Stockton, CA 95215","95215","02/06/12","59200","03/26/12","36.17","03/30/12","53200"
"726 S Wagner Ave Stockton, CA 95215-6846","95215","04/03/13","55000","04/12/13","43.16","05/06/13","53299"
"359 S Del Mar Ave Stockton, CA 95215-5917","95215","09/11/11","49875","12/11/11","53.14","12/30/11","53300"
"2451 Hackberry St Stockton, CA 95205-3820","95205","04/02/09","45000","04/15/09","48.31","05/04/09","50000"
"2427 Finland Ave Stockton, CA 95205-4612","95205","10/13/08","53500","10/23/08","49.45","11/05/08","53500"
"2449 Mistletoe Ave Stockton, CA 95205-2621","95205","10/26/10","59000","11/10/10","67.98","11/19/10","53500"
"304 Adrienne Ave Stockton, CA 95215-5904","95215","12/06/11","51900","12/20/11","55.76","01/18/12","53755"
"2357 E Anita St Stockton, CA 95205-3841","95205","08/11/08","54900","10/14/08","69.06","12/09/08","53800"
"2228 Hackberry St Stockton, CA 95205-3817","95205","09/07/11","54900","11/23/11","69.19","12/23/11","53900"
"2023 Report Ave Stockton, CA 95205-2849","95205","09/05/08","64900","11/14/08","53.57","12/03/08","54000"
"204 S Walker Ln Stockton, CA 95215-5935","95215","03/24/09","49900","04/07/09","49.60","05/05/09","50000"
"2435 E Myrtle St Stockton, CA 95205-5011","95205","10/16/08","49900","04/14/09","53.19","05/15/09","50000"
"712 N Gertrude Ave Stockton, CA 95215-4826","95215","10/19/09","62900","02/16/10","45.19","03/16/10","54000"
"5153 Elvin Ave Stockton, CA 95215-5330","95215","08/28/10","89900","08/31/10","42.15","10/11/10","54000"
"4722 Date St Stockton, CA 95215-7547","95215","12/13/10","65000","11/30/11","54.55","12/01/11","54000"
"2527 E Anita St Stockton, CA 95205-3845","95205","01/30/12","60000","02/10/12","41.60","05/17/12","54000"
"2217 Mccomb Ave Stockton, CA 95205-2733","95205","06/22/10","57000","07/12/10","61.37","07/16/10","54250"
"2916 Kenyon St Stockton, CA 95205-2817","95205","11/02/11","59900","12/29/11","53.97","01/18/12","54400"
"1856 N Filbert St Stockton, CA 95205-2842","95205","12/02/09","55000","01/20/10","51.71","02/08/10","54500"
"915 S Sinclair Ave Stockton, CA 95215-6742","95215","06/15/11","54500","06/21/11","54.18","07/15/11","54500"
"511 N Filbert St Stockton, CA 95205-4664","95205","10/01/11","53500","12/03/11","58.60","12/15/11","54500"
"213 Rendon Ave Stockton, CA 95205-5736","95205","04/27/10","48960","05/03/10","50.37","05/28/10","54800"
"424 Burkett Ave Stockton, CA 95205-6512","95205","07/03/08","54900","10/14/08","70.93","10/28/08","54900"
"1241 Sunnyside Ave Stockton, CA 95205-3724","95205","03/09/09","47900","03/27/09","38.20","05/22/09","50000"
"2934 Redwood Ave Stockton, CA 95205-2626","95205","03/03/11","54900","05/17/11","42.39","06/30/11","54900"
"2384 Finland Ave Stockton, CA 95205-4611","95205","09/16/11","54900","09/30/11","59.16","10/14/11","54900"
"2358 E Euclid Ave Stockton, CA 95205-2533","95205","09/03/08","53900","10/14/08","46.65","10/27/08","55000"
"902 S Carroll Ave Stockton, CA 95215-6806","95215","09/17/08","54900","10/06/08","84.36","10/31/08","55000"
"351 S Walker Ln Stockton, CA 95215-5936","95215","09/11/08","50000","09/23/08","91.67","11/05/08","55000"
"1540 Rhode Island Ave Stockton, CA 95205-3551","95205","10/03/08","47500","10/24/08","37.16","11/21/08","55000"
"3835 E Washington St Stockton, CA 95215-5136","95215","10/17/08","59900","10/31/08","40.38","12/01/08","55000"
"25 S Thelma Ave Stockton, CA 95215-5359","95215","10/22/08","54900","11/03/08","75.76","12/04/08","55000"
"2932 Belvedere Ave Stockton, CA 95205-2610","95205","10/31/08","44800","11/12/08","52.48","12/05/08","55000"
"2448 E Washington St Stockton, CA 95205-5640","95205","10/17/08","62500","11/12/08","42.70","12/10/08","55000"
"1419 Sutro Ave Stockton, CA 95205-3032","95205","07/28/08","54900","08/28/08","67.73","12/12/08","55000"
"1754 East Ave Stockton, CA 95205-3411","95205","08/22/08","59900","09/11/08","52.88","12/19/08","55000"
"635 N Airport Way Stockton, CA 95205-4404","95205","12/02/08","51900","12/17/08","45.34","12/31/08","55000"
"2441 E Sonora St Stockton, CA 95205-6508","95205","06/30/08","44900","10/22/08","76.39","01/02/09","55000"
"1824 N Filbert St Stockton, CA 95205-2842","95205","11/09/08","39750","01/08/09","52.78","02/18/09","55000"
"731 N Gratton Ave Stockton, CA 95205-4314","95205","11/03/08","33000","12/24/08","36.96","02/23/09","55000"
"2452 E Anita St Stockton, CA 95205-3844","95205","02/28/08","68000","02/03/09","70.15","03/04/09","55000"
"3235 E Marsh St Stockton, CA 95205-5742","95205","01/02/09","54900","01/14/09","41.92","03/12/09","55000"
"2263 E Willow St Stockton, CA 95205-3852","95205","01/11/08","59500","02/24/09","70.51","03/25/09","55000"
"720 N Gratton Ave Stockton, CA 95205-4315","95205","05/27/09","99900","05/27/09","41.88","05/29/09","50000"
"2885 Belle Ave Stockton, CA 95205-2771","95205","12/31/10","49900","01/12/11","54.08","02/07/11","51000"
"2332 N Funston Ave Stockton, CA 95205-3220","95205","01/13/09","55000","02/17/09","41.64","05/15/09","55000"
"925 S Oro Ave Stockton, CA 95215-6747","95215","06/04/09","49000","06/05/09","56.47","06/19/09","51500"
"2411 E Myrtle St Stockton, CA 95205-5011","95205","03/09/09","41600","03/13/09","66.67","04/09/09","52000"
"2351 E Roosevelt St Stockton, CA 95205-3823","95205","01/06/09","59900","03/11/09","52.88","07/27/09","55000"
"1932 Bishop St Stockton, CA 95205-3440","95205","03/10/09","54900","04/01/09","40.03","04/23/09","52000"
"351 S Oro Ave Stockton, CA 95215-5850","95215","08/20/09","49900","09/02/09","58.02","09/30/09","55000"
"1536 S Oro Ave Stockton, CA 95215-7340","95215","11/12/09","41500","11/24/09","66.11","12/10/09","55000"
"1848 E Acacia St Stockton, CA 95205-4231","95205","11/10/09","52900","11/24/09","49.37","12/15/09","55000"
"2133 Empire St Stockton, CA 95205-3242","95205","03/27/09","52000","03/27/09","58.49","05/13/09","52000"
"3128 E Lafayette St Stockton, CA 95205-5717","95205","02/11/09","54000","05/08/09","32.04","05/20/09","52000"
"410 Rendon Ave Stockton, CA 95205-6602","95205","10/20/09","41900","02/12/10","102.42","03/26/10","55000"
"320 S Sinclair Ave Stockton, CA 95215-5837","95215","03/23/10","57500","04/02/10","61.25","04/20/10","55000"
"427 S Wagner Ave Stockton, CA 95215-5247","95215","01/25/10","58000","05/13/10","52.88","06/16/10","55000"
"1906 N Filbert St Stockton, CA 95205-2840","95205","04/08/10","69900","06/11/10","45.01","06/30/10","55000"
"2120 Stewart St Stockton, CA 95205-3230","95205","03/26/10","50000","03/30/10","41.14","07/16/10","55000"
"3210 Greenwood St Stockton, CA 95205-5709","95205","05/20/10","55000","07/30/10","45.42","08/12/10","55000"
"227 N Oro Ave Stockton, CA 95215-4841","95215","03/25/10","58000","08/12/10","45.30","09/09/10","55000"
"2651 Lewis St Stockton, CA 95205-3535","95205","06/20/09","40000","06/24/09","31.48","07/27/09","52000"
"3419 E Lafayette St Stockton, CA 95205-5720","95205","10/04/10","55080","10/19/10","41.42","10/25/10","55000"
"4804 E 4th St Stockton, CA 95215-7516","95215","10/04/10","54900","10/13/10","39.12","11/16/10","55000"
"1539 S Oro Ave Stockton, CA 95215-7339","95215","08/01/10","55000","11/17/10","52.28","11/19/10","55000"
"1721 N Funston Ave Stockton, CA 95205-3412","95205","11/04/10","45900","11/19/10","53.09","12/06/10","55000"
"1328 Pinchot St Stockton, CA 95205-3640","95205","10/07/10","54900","11/19/10","43.48","12/08/10","55000"
"949 S Carroll Ave Stockton, CA 95215-6805","95215","12/27/10","55000","01/05/11","40.15","02/04/11","55000"
"2927 E Anita St Stockton, CA 95205-3848","95205","02/15/11","69500","03/21/11","41.67","03/31/11","55000"
"1505 Sunnyside Ave Stockton, CA 95205-3423","95205","12/03/10","49000","03/24/11","49.24","04/29/11","55000"
"1322 E Miner Ave Stockton, CA 95205-4533","95205","05/23/11","54900","06/06/11","40.98","08/02/11","55000"
