"Address","Address - Zip Code","Listing Date","Listing Price","Pending Date","Price Per Sq Ft","Selling Date","Selling Price"
"1883 Baldwin Ln Stockton, CA 95215-9770","95215","11/11/13","929500","12/09/13","390.53","01/16/14","950550"
"5061 Solari Ranch Rd, Stockton, CA 95215-9301","95215","06/15/15","295000","07/03/15","179.14","09/04/15","280000"
"4208 Newton Rd Stockton, CA 95205","95205","12/03/13","325000","04/25/14","187.58","05/02/14","290000"
"3805 Tina Pl Stockton, CA 95215-1109","95215","07/11/14","720000","02/23/15","250.98","04/10/15","702500"
"9993 E Waterloo Rd Stockton, CA 95215-9158","95215","12/09/13","459000","05/07/14","197.02","06/17/14","450000"
"3744 Tina Pl Stockton, CA 95215","95215","08/28/14","450000","12/23/14","172.94","01/16/15","450000"
"8091 Stephens Stockton, CA 95215","95215","08/28/14","454900","11/25/14","237.24","01/06/15","437000"
"9097 E Highway 26, Stockton, CA 95215-9760","95215","08/10/15","217000","08/17/15","141.94","10/23/15","220000"
"6115 Garnica Ct Stockton, CA 95215-1200","95215","10/31/14","529000","02/04/15","219.18","03/10/15","521000"
"5301 Solari Ranch Rd Stockton, CA 95215-9301","95215","11/05/14","399950","01/19/15","196.05","02/27/15","389950"
"10270 E Waterloo Rd Stockton, CA 95202","95202","12/01/14","325000","03/18/15","165.79","05/15/15","315000"
"2682 Snyder Ln Stockton, CA 95215-1011","95215","12/20/14","525000","03/05/15","211.90","03/31/15","520000"
"4912 Palmer Ave Stockton, CA 95215","95215","01/27/15","364900","03/25/15","205.71","04/30/15","360000"
"519 N Alpine Rd Stockton, CA 95215","95215","02/08/15","245000","03/28/15","186.74","04/21/15","245000"
"2520 Pinasco Rd, Stockton, CA 95215","95215","02/17/15","365000","05/21/15","200.11","06/26/15","365000"
"3074 White Ln Stockton, CA 95215-1019","95215","03/12/15","260000","03/24/15","161.73","04/29/15","262000"
"10299 STATE HIGHWAY 88 Stockton, CA 95212","95212","03/06/15","200000","03/19/15","217.84","05/15/15","240500"
"11898 Norman, Stockton, CA 95215","95215","04/01/15","459000","05/24/15","225.72","06/18/15","430000"
"11311 Copperopolis Rd, Stockton, CA 95215-1722","95215","04/17/15","295000","04/21/15","205.01","06/11/15","270000"
"10027 Copperopolis Rd, Stockton, CA 95215","95215","04/22/15","379950","04/29/15","226.47","06/26/15","385000"
"5963 Leonardini Rd, Stockton, CA 95215-1822","95215","02/01/16","1200000","03/21/16","653.80","05/04/16","1050000"
"6055 Garnica Ct, Stockton, CA 95215-1200","95215","03/03/16","549000","06/15/16","196.64","08/01/16","539000"
"8971 E Fairchild Rd, Stockton, CA 95215","95215","03/18/16","738900","09/19/16","534.48","12/29/16","697500"
"5595 Solari Ranch Rd, Stockton, CA 95215-9318","95215","03/25/16","499900","04/15/16","255.89","06/30/16","500000"
"6893 E State Route 88 Hwy, Stockton, CA 95215","95215","04/25/16","445000","08/04/16","180.77","09/30/16","440000"
"11064 E Comstock Rd, Stockton, CA 95215-9173","95215","04/27/16","419950","05/08/16","234.60","06/09/16","415000"
"4927 Joseph Leon Ln, Stockton, CA 95215-1144","95215","04/30/15","535000","11/15/15","187.19","12/04/15","520000"
"3821 Hubbard Rd, Stockton, CA 95215","95215","05/25/16","449950","06/01/16","153.74","07/29/16","430000"
"1730 BEYER Ln, Stockton, CA 95215-2004","95215","05/01/15","315000","07/17/15","178.13","08/17/15","290000"
"6166 Leonardini Rd, Stockton, CA 95215-1836","95215","06/02/16","569500","11/09/16","215.90","12/20/16","554000"
"7637 E Highway 26, Stockton, CA 95215","95215","05/13/15","335000","07/30/15","192.77","09/30/15","320000"
"13489 E White House Rd, Stockton, CA 95215-9727","95215","06/15/16","210000","06/20/16","153.64","07/08/16","230000"
"10510 Finkbohner Rd, Stockton, CA 95215-9743","95215","06/14/16","450000","10/11/16","211.29","11/18/16","423000"
"3727 Tina Pl, Stockton, CA 95215-1109","95215","06/30/16","519900","07/05/16","206.56","07/29/16","519900"
"5962 N Ashley Ln, Stockton, CA 95215-9300","95215","05/19/15","479000","06/09/15","247.83","07/06/15","485000"
"2036 N Beecher Rd, Stockton, CA 95215-9740","95215","07/14/16","289000","08/26/16","336.44","10/04/16","289000"
"8950 Pezzi Rd, Stockton, CA 95215-9122","95215","07/06/16","399000","07/23/16","238.78","09/07/16","399000"
"4026 Overhiser Rd, Stockton, CA 95215-1105","95215","07/26/16","377500","08/23/16","218.56","10/05/16","365000"
"462 N Tulsa Ave, Stockton, CA 95215","95215","05/28/15","249900","06/01/15","205.76","07/22/15","250000"
"11671 E Ada Ave, Stockton, CA 95215","95215","06/25/15","375000","11/02/15","253.33","12/15/15","380000"
"1960 Beyer Ln, Stockton, CA 95215-2008","95215","08/03/16","299900","08/08/16","232.92","10/14/16","300000"
"2381-2383 White Ln, Stockton, CA 95215-1013","95215","07/03/15","499000","10/21/15","192.46","10/28/15","475000"
"11113 Copperopolis Rd, Stockton, CA 95215-1737","95215","07/20/16","285000","08/22/16","241.67","10/05/16","290000"
"11479 E Ada Rd, Stockton, CA 95215","95215","09/15/16","399000","11/02/16","193.16","12/20/16","367000"
"3730 N Cherryland Ave, Stockton, CA 95215-2206","95215","09/27/16","469950","10/18/16","187.73","11/30/16","450000"
"3464 Cherokee Rd, Stockton, CA 95205","95205","12/07/16","300000","12/19/16","153.12","12/23/16","275000"
"11549 Norman Ave Stockton, CA 95215","95215","08/18/14","369500","02/13/15","246.33","03/12/15","369500"
"2224 Beyer Ln, Stockton, CA 95215-2022","95215","08/05/15","575000","10/21/15","286.64","11/30/15","575000"
"7201 Uyeda Rd, Stockton, CA 95215-9310","95215","08/10/15","995000","04/24/16","245.10","06/03/16","900000"
"3261 Cherryland Ave, Stockton, CA 95215-2203","95215","09/01/15","304900","09/09/15","210.50","10/21/15","315750"
"9028 E WATERLOO Rd, Stockton, CA 95215","95215","09/16/15","250000","10/28/15","153.35","04/08/16","215000"
"10795 E Ada Ave, Stockton, CA 95215-1703","95215","09/29/15","430000","01/27/16","171.97","04/07/16","400000"
"12881 E Comstock Rd, Stockton, CA 95215-9189","95215","10/11/15","473000","10/20/15","234.92","11/25/15","455750"
"4029 N Cherryland Ave, Stockton, CA 95215-2252","95215","10/14/15","395000","03/24/16","187.80","05/24/16","388000"
"452 N Patton Ave, Stockton, CA 95205","95205","11/16/15","345000","12/23/15","196.22","01/29/16","353000"
"6380 Landmark Rd, Stockton, CA 95215-1844","95215","11/19/15","659900","02/22/16","192.79","04/14/16","654900"
"2195 N Baldwin Ln, Stockton, CA 95215","95215","12/10/15","400000","01/16/16","169.78","03/25/16","400000"
"5800 E Highway 26, Stockton, CA 95215-1238","95215","12/11/15","3395000","02/14/16","286.81","02/16/16","2586988"
"4449 Wilmarth Rd, Stockton, CA 95215-1118","95215","03/29/15","245000","04/02/15","154.64","05/28/15","240000"
"1660 White Ln, Stockton, CA 95215","95215","01/14/16","499000","04/21/16","165.40","07/01/16","499000"
"127 S Best Rd, Stockton, CA 95215-9501","95215","01/18/16","475000","06/24/16","181.65","09/21/16","400000"
"3249 Tangeman Rd, Stockton, CA 95215-9569","95215","05/06/16","499900","06/18/16","235.58","08/12/16","499900"
"2941 N Beecher Rd, Stockton, CA 95215-9586","95215","05/19/16","745000","06/14/16","217.72","07/15/16","720000"
"3292 N Arata Rd, Stockton, CA 95215-9766","95215","06/01/16","725000","06/17/16","409.16","07/28/16","748767"
"4950 Nadotti Rd, Stockton, CA 95215","95215","07/02/16","429900","09/08/16","197.99","11/07/16","375000"
"3832 N Cherryland Ave, Stockton, CA 95215-2206","95215","07/28/16","474950","09/07/16","167.36","10/07/16","480000"
"4121 N Cherryland Ave, Stockton, CA 95215-2207","95215","07/24/15","210000","10/08/15","230.26","11/05/15","210000"
"172 N Patton Ave, Stockton, CA 95215-1732","95215","08/04/15","225000","09/03/15","170.45","10/21/15","225000"
"4974 Cherokee Rd, Stockton, CA 95215-1136","95215","08/01/16","435000","09/14/16","188.31","11/22/16","435000"
"4612 Virgil St, Stockton, CA 95215-1834","95215","08/05/16","219900","08/15/16","161.13","10/26/16","228000"
