Address,Address - Zip Code,Listing Date,Listing Price,Pending Date,Price Per Sq Ft,Selling Date,Selling Price
"1807 Torrey Pines Ct Stockton, CA 95206-2883",95206,1/15/2009,139888,6/8/2009,75.76,8/10/2009,100000
"1455 Rizal Ct Stockton, CA 95206-4827",95206,1/14/2009,74900,2/26/2009,52.01,3/12/2009,74900
"2157 Del Playa Ct Stockton, CA 95206-2362",95206,1/15/2009,119900,1/26/2009,78.13,3/26/2009,95000
"1970 NINFATINO St Stockton, CA 95206-3300",95206,1/16/2009,89000,5/19/2009,60.35,6/15/2009,81900
"2501 Tecumseh Ln Stockton, CA 95206-6405",95206,1/16/2009,99900,1/24/2009,70.65,2/25/2009,99900
"3029 Nicole St Stockton, CA 95205-7784",95205,1/16/2009,79000,4/1/2009,40.94,4/23/2009,70000
"2404 Little Aston Way Stockton, CA 95206-4871",95206,1/16/2009,74900,4/16/2009,69.16,5/8/2009,72000
"4028 Kimball Ln Stockton, CA 95206-6007",95206,12/31/2008,69900,4/22/2009,62.41,5/21/2009,69900
"1032 S San Joaquin St Stockton, CA 95206-1418",95206,1/23/2009,69900,2/10/2009,35.74,3/17/2009,65900
"833 Gabriel Ct Stockton, CA 95206-1856",95206,1/23/2009,69900,3/9/2009,58.77,4/23/2009,67000
"1945 E 13th St Stockton, CA 95206-3536",95206,1/22/2009,80000,7/30/2009,67.31,9/2/2009,70000
"1017 W 8th St Stockton, CA 95206-1818",95206,1/26/2009,59900,2/6/2009,42.52,3/26/2009,60331
"2390 Old Del Monte St Stockton, CA 95206-5822",95206,1/28/2009,108900,3/6/2009,68.21,4/29/2009,100000
"2216 Saint Lakes Way Stockton, CA 95206-4612",95206,1/29/2009,99900,5/22/2009,78.13,7/8/2009,85000
"2134 Sunny Creek Ct Stockton, CA 95206-4617",95206,1/21/2009,79900,2/5/2009,81.55,5/29/2009,80000
"1536 Artese Ln Stockton, CA 95206-3874",95206,1/22/2009,95000,2/11/2009,44.10,3/20/2009,80000
"2326 Fairway Glen St Stockton, CA 95206-4888",95206,1/22/2009,79000,2/25/2009,65.97,3/25/2009,82000
"2925 Bandoni Ct Stockton, CA 95206-3871",95206,1/22/2009,87500,2/27/2009,76.23,4/6/2009,85000
"1947 Mcpatt Pl Stockton, CA 95206-3663",95206,1/23/2009,71000,8/19/2009,65.14,9/30/2009,71000
"2167 S D St Stockton, CA 95206-2434",95206,1/22/2009,89900,2/19/2009,67.62,4/14/2009,76000
"1959 Tarragona Way Stockton, CA 95205-7876",95205,1/20/2009,74900,3/19/2009,55.35,4/28/2009,76500
"1436 Artese Ln Stockton, CA 95206-3873",95206,2/3/2009,102900,7/10/2009,56.27,7/24/2009,105000
"3045 Juliet Rd Stockton, CA 95205-7879",95205,2/5/2009,75900,2/25/2009,68.74,4/10/2009,95000
"1720 Kemp Ct Stockton, CA 95205-7787",95205,2/6/2009,74900,2/25/2009,77.98,4/22/2009,85000
"2087 Madrid Dr Stockton, CA 95205-7850",95205,2/6/2009,66000,2/25/2009,48.57,4/7/2009,61000
"2006 S American St Stockton, CA 95206-2728",95206,1/29/2009,49000,2/3/2009,49.75,5/13/2009,49000
"2391 Old Del Monte St Stockton, CA 95206-5823",95206,1/29/2009,76500,7/24/2009,69.16,10/3/2009,85000
"2714 Odell Stockton, CA 95206",95206,2/16/2009,66900,4/16/2009,42.02,6/2/2009,50000
"2501 Nightingale Ct Stockton, CA 95205-7838",95205,1/29/2009,46775,4/15/2009,43.65,4/30/2009,55000
"1648 Willow Park Way Stockton, CA 95206-4833",95206,1/30/2009,82000,4/2/2009,46.34,5/22/2009,76000
"710 W 5th St Stockton, CA 95206-1812",95206,2/10/2009,74900,5/1/2009,59.44,5/8/2009,74900
"2661 Playa Del Sol Ave Stockton, CA 95206-3879",95206,1/30/2009,104900,2/19/2009,73.19,4/2/2009,95000
"2827 Houston Ave Stockton, CA 95206-4645",95206,1/29/2009,76000,2/19/2009,83.69,3/24/2009,79000
"2660 Verstl Way Stockton, CA 95206",95206,1/31/2009,80000,2/20/2010,84.08,3/31/2010,75000
"1048 Sanchez Ct Stockton, CA 95206-1863",95206,2/1/2009,68900,5/7/2009,56.98,7/8/2009,80000
"2139 Cradle Ct Stockton, CA 95206-2494",95206,2/2/2009,61900,2/18/2009,52.43,2/26/2009,70000
"2604 Indiana St Stockton, CA 95206-2851",95206,2/1/2009,79000,4/13/2009,66.20,7/31/2009,71500
"4124 Logan Ln Stockton, CA 95206-6020",95206,2/2/2009,89900,2/23/2009,89.90,3/31/2009,89900
"142 Naomi Cochran Dr Stockton, CA 95206-3139",95206,2/3/2009,55000,3/4/2009,36.02,9/11/2009,58100
"2636 Tecumseh Ln Stockton, CA 95206-6404",95206,2/12/2009,95000,4/24/2009,89.10,9/9/2009,103000
"635 S Ash St Stockton, CA 95205-6391",95205,2/11/2009,49900,3/19/2009,41.70,5/21/2009,48500
"1733 Galaxy Ct Stockton, CA 95206-4300",95206,2/13/2009,99900,3/26/2009,63.69,4/14/2009,107000
"3125 Barbara St Stockton, CA 95205-8413",95205,2/13/2009,114900,4/7/2009,65.55,5/26/2009,107900
"1775 S Stockton St Stockton, CA 95206-1842",95206,2/9/2009,66000,4/24/2009,42.66,5/29/2009,75000
"2443 Montclair St Stockton, CA 95205-7737",95205,2/10/2009,45900,2/19/2009,48.45,2/26/2009,50000
"2405 Old Del Monte St Stockton, CA 95206-5824",95206,2/13/2009,119900,3/6/2009,68.21,4/29/2009,100000
"2924 Pock Ln Stockton, CA 95205-8014",95205,2/17/2009,79000,4/28/2009,64.48,6/24/2009,65000
"2745 Calero Hills Stockton, CA 95206",95206,2/17/2009,68500,3/26/2009,59.08,5/8/2009,64100
"46 W Jefferson St Stockton, CA 95206-1202",95206,2/17/2009,69900,3/20/2009,59.17,4/24/2009,60000
"2822 Renee Marie Way Stockton, CA 95205-7767",95205,2/10/2009,89500,3/21/2009,85.32,6/12/2009,93000
"2180 Quaker Ridge Ct Stockton, CA 95206-4880",95206,2/11/2009,90000,3/16/2009,55.25,4/21/2009,90000
"2150 E 10th St Stockton, CA 95206-2431",95206,2/5/2009,59900,5/5/2009,39.06,6/9/2009,50000
"2532 Nightingale Ave Stockton, CA 95205-7840",95205,2/11/2009,74500,3/18/2009,65.04,6/3/2009,80000
"2181 S B St Stockton, CA 95206-2479",95206,2/11/2009,79900,7/15/2009,61.78,8/26/2009,80000
"845 S Monroe St Stockton, CA 95206-1253",95206,2/11/2009,83600,2/20/2009,54.69,6/15/2009,84000
"2031 Tillie Lewis Dr Stockton, CA 95206-4603",95206,2/26/2009,73226,3/19/2009,85.34,4/24/2009,92000
"68 Mosswood Ave Stockton, CA 95206-3142",95206,2/28/2009,55000,5/20/2010,45.23,6/4/2010,55000
"2962 Howe Ave Stockton, CA 95206-3429",95206,2/28/2009,78900,4/3/2009,66.98,6/9/2009,85000
"339 Mosswood Ave Stockton, CA 95206-3036",95206,3/3/2009,64900,5/11/2009,51.51,5/29/2009,64900
"1444 Lever Blvd Stockton, CA 95206-2800",95206,2/20/2009,105000,4/30/2009,59.86,8/17/2009,95000
"509 W Jackson St Stockton, CA 95206-1741",95206,3/9/2009,69900,3/20/2009,36.04,3/31/2009,64900
"2357 E 9th St Stockton, CA 95206-2426",95206,3/2/2009,76950,5/14/2009,66.56,8/7/2009,82000
"2829 Volpi Dr Stockton, CA 95206-4678",95206,3/3/2009,84900,4/27/2010,79.79,6/9/2010,90000
"1768 W Sonora St Stockton, CA 95203-3046",95203,3/4/2009,75000,3/11/2009,68.61,4/29/2009,73000
"4188 Kimball Ln Stockton, CA 95206-6017",95206,3/4/2009,99900,8/12/2009,58.44,10/9/2009,84150
"1879 W Hazelton Ave Stockton, CA 95203-2929",95203,2/18/2009,64650,2/24/2009,54.46,3/20/2009,69000
"2238 S Monroe St Stockton, CA 95206-3024",95206,2/18/2009,69900,2/25/2009,62.50,4/15/2009,80000
"3038 Hebron Ln Stockton, CA 95206-6038",95206,3/4/2009,94900,3/18/2009,91.26,6/2/2009,95000
"2640 Wesson Way Stockton, CA 95206-3884",95206,2/20/2009,94900,3/6/2009,54.02,4/9/2009,98000
"3452 Belleview St Stockton, CA 95206-3845",95206,2/20/2009,54900,3/10/2009,45.68,3/24/2009,55000
"1961 Houston Ave Stockton, CA 95206-2884",95206,2/20/2009,74900,6/18/2009,75.68,6/30/2009,70000
"3938 Pamela Ln Stockton, CA 95206-6406",95206,2/20/2009,99900,3/19/2009,46.28,4/1/2009,94000
"2754 Sunol Valley St Stockton, CA 95206-4771",95206,2/20/2009,54900,3/2/2009,61.55,3/23/2009,54900
"2835 Mccloud River Rd Stockton, CA 95206-4613",95206,2/25/2009,90000,2/11/2010,79.79,2/12/2010,90000
"4223 Deshler Ct Stockton, CA 95206-6041",95206,2/26/2009,99900,3/16/2009,96.00,4/30/2009,96000
"2409 Almaden Ct Stockton, CA 95206-4764",95206,3/4/2009,93000,3/16/2009,57.06,4/21/2009,93000
"2718 Sunol Valley St Stockton, CA 95206-4771",95206,3/9/2009,90900,4/20/2009,80.16,6/1/2009,82000
"1977 Mcpatt Pl Stockton, CA 95206-3663",95206,3/9/2009,89900,3/24/2009,72.29,5/18/2009,90000
"2321 Cambria Dr Stockton, CA 95205-7889",95205,3/9/2009,109900,3/11/2009,78.03,3/17/2009,108000
"351 Delhi St Stockton, CA 95206-2523",95206,3/12/2009,77900,3/25/2009,57.36,6/4/2009,74000
"3307 Zamora Way Stockton, CA 95206-3869",95206,3/11/2009,59900,3/16/2009,45.83,7/16/2009,55000
"1888 Saint Lakes Way Stockton, CA 95206-4672",95206,3/3/2009,94900,6/3/2009,61.65,8/25/2009,100000
"3303 Trisha Way Stockton, CA 95206-3664",95206,3/12/2009,101920,3/25/2009,76.69,4/30/2009,101920
"2347 Cambria Dr Stockton, CA 95205-7889",95205,3/12/2009,114400,3/18/2009,78.03,5/20/2009,108000
"1510 Bandoni Dr Stockton, CA 95206-3865",95206,3/10/2009,87900,4/16/2009,69.55,8/13/2009,95000
"3818 Odell Ave Stockton, CA 95206-3736",95206,3/13/2009,69900,4/18/2009,80.13,7/31/2009,75000
"1431 S San Joaquin St Stockton, CA 95206-2005",95206,3/16/2009,52500,3/16/2009,47.08,4/24/2009,50000
"2534 Dry Creek Way Stockton, CA 95206-5839",95206,3/4/2009,90000,3/13/2009,60.61,4/17/2009,90000
"2161 Stormy Creek Ct Stockton, CA 95206-4681",95206,3/5/2009,85000,3/12/2009,83.59,4/30/2009,82000
"2155 Quaker Ridge Ct Stockton, CA 95206-4879",95206,3/6/2009,79900,5/27/2009,56.96,7/31/2009,70000
"1307 S Golden Gate Ave Stockton, CA 95205",95205,3/6/2009,79900,5/4/2009,70.99,5/22/2009,93000
"3043 Janessa Way Stockton, CA 95205-8403",95205,3/2/2009,80900,4/28/2009,55.60,8/6/2009,80900
"2402 Diamond Oaks St, Stockton, CA 95206-4710",95206,3/20/2009,79000,3/21/2009,51.16,6/29/2009,75000
"2730 Togninali Ln Stockton, CA 95206-6002",95206,3/21/2009,79000,5/5/2010,73.61,7/14/2010,106000
"2350 E 8th St Stockton, CA 95206-2491",95206,3/19/2009,80000,4/1/2009,72.50,5/5/2009,82500
"3122 Barbara St Stockton, CA 95205-8414",95205,3/21/2009,89900,4/7/2009,75.79,5/20/2009,93000
"2523 Niobrara Ave Stockton, CA 95206-6410",95206,3/23/2009,89900,4/7/2009,59.49,4/22/2009,99286
"3833 Odell Ave Stockton, CA 95206-3735",95206,3/23/2009,115000,11/9/2009,57.53,4/18/2010,105000
"2149 Aztec Ave Stockton, CA 95206-2374",95206,3/23/2009,74900,4/8/2009,73.75,5/29/2009,75000
"1918 E 12th St Stockton, CA 95206-3535",95206,3/24/2009,56000,4/30/2009,63.73,8/14/2009,78000
"2063 S Lincoln St Stockton, CA 95206-2540",95206,4/7/2009,75000,7/23/2009,42.94,8/12/2009,70000
"2664 Dry Creek Way Stockton, CA 95206-2887",95206,3/25/2009,89900,4/7/2009,79.55,5/29/2009,105000
"2703 Niobrara Ave Stockton, CA 95206-6408",95206,3/25/2009,99900,4/3/2009,71.69,4/24/2009,97000
"1610 Kyburz Ct Stockton, CA 95206-4689",95206,3/26/2009,89000,4/9/2009,60.63,5/4/2009,97000
"1936 Gerald St Stockton, CA 95206-3538",95206,3/13/2009,85900,6/23/2009,51.16,8/28/2009,55000
"2226 E 8th St Stockton, CA 95206-2496",95206,3/25/2009,99600,5/14/2009,67.01,6/24/2009,92000
"3436 Ladd Tract Ct Stockton, CA 95205-7906",95205,3/13/2009,74900,6/30/2009,41.45,8/6/2009,87500
"1289 Derrick Dr Stockton, CA 95206-1866",95206,3/17/2009,74900,8/17/2009,64.05,9/27/2009,80000
"3850 Holdrege Stockton, CA 95206",95206,3/25/2009,94900,3/31/2009,77.81,5/22/2009,101000
"4142 Papillion Way Stockton, CA 95206-6015",95206,3/17/2009,84900,5/26/2009,89.00,8/1/2009,89000
"331 S Ventura St Stockton, CA 95203-2951",95203,3/17/2009,99000,3/27/2009,73.35,6/30/2009,90000
"2835 Houston Ave Stockton, CA 95206-4645",95206,3/18/2009,89000,5/28/2009,59.03,7/3/2009,85000
"2773 Tecumseh Ln Stockton, CA 95206-6452",95206,3/23/2009,99900,6/25/2009,80.78,9/18/2009,108000
"2026 Green River Ln Stockton, CA 95206-4666",95206,3/27/2009,71150,4/3/2009,80.16,4/29/2009,82000
"1869 Torrey Pines Ct Stockton, CA 95206-2883",95206,3/30/2009,84500,4/2/2009,67.34,4/27/2009,100000
"4154 Papillion Way Stockton, CA 95206",95206,3/18/2009,99000,3/25/2009,69.44,4/15/2009,100000
"1610 Spring St Stockton, CA 95206-2317",95206,3/12/2009,42500,4/7/2009,49.70,5/14/2009,49000
"1937 Montezuma St Stockton, CA 95205-7741",95205,3/30/2009,59500,4/6/2009,39.55,4/30/2009,70000
"1875 W Sonora St Stockton, CA 95203-2934",95203,3/31/2009,75000,4/6/2009,57.16,4/23/2009,75000
"1941 Platte Rd Stockton, CA 95206-4501",95206,4/1/2009,85500,4/6/2009,57.93,5/11/2009,85500
"3393 Nicole St Stockton, CA 95205-7788",95205,4/2/2009,88900,4/13/2009,88.87,5/28/2009,95000
"1578 Laguna Cir Stockton, CA 95206-4820",95206,3/31/2009,79000,4/8/2009,57.41,4/30/2009,79000
"120 W Jefferson St Stockton, CA 95206-1214",95206,4/2/2009,49900,4/11/2009,37.79,5/25/2009,65000
"3040 Volpi Ct Stockton, CA 95206-4680",95206,4/3/2009,63900,4/16/2009,80.21,5/8/2009,68100
"2252 Dry Creek Way Stockton, CA 95206-4835",95206,4/7/2009,89900,4/27/2009,91.91,6/30/2009,100000
"2457 S Pilgrim St Stockton, CA 95206-2234",95206,4/8/2009,99000,6/24/2009,73.82,7/31/2009,95000
"1007 Sanchez Ct Stockton, CA 95206-1863",95206,4/9/2009,73500,4/13/2009,60.90,6/4/2009,95000
"4004 Kimball Ln Stockton, CA 95206-6007",95206,4/9/2009,84000,4/24/2009,76.79,5/15/2009,86000
"2047 Pock Ln Stockton, CA 95205-8419",95205,4/10/2009,85000,7/20/2009,77.84,7/27/2009,85000
"1953 Ninfatino St Stockton, CA 95206-3300",95206,4/10/2009,69900,4/20/2009,62.64,4/30/2009,85000
"539 Kolher St Stockton, CA 95206-1939",95206,4/14/2009,42000,4/24/2009,44.26,5/18/2009,50100
"904 W 2nd St Stockton, CA 95206-1806",95206,4/14/2009,75500,4/30/2009,60.65,7/22/2009,90000
"3104 E Anderson St Stockton, CA 95205-7111",95205,4/15/2009,49000,5/27/2009,46.13,6/10/2009,50000
"2783 Flemons Ave Stockton, CA 95205-7890",95205,3/31/2009,106900,4/14/2009,63.53,6/15/2009,100000
"2848 Silva St Stockton, CA 95205-7757",95205,4/17/2009,49900,4/24/2009,49.75,5/29/2009,49900
"2172 Green River Ln Stockton, CA 95206-4665",95206,4/16/2009,79900,4/24/2009,80.16,5/20/2009,82000
"2426 S Union St Stockton, CA 95206-2261",95206,4/21/2009,84500,5/18/2009,76.92,8/6/2009,80000
"1873 E 11th St Stockton, CA 95206-3503",95206,4/21/2009,61500,6/12/2009,64.98,9/18/2009,52700
"2938 Togninali Ln Stockton, CA 95206-6028",95206,4/20/2009,85000,4/29/2009,75.89,6/11/2009,85000
"1960 Granada Dr Stockton, CA 95206-2386",95206,4/21/2009,84900,5/12/2009,66.15,6/30/2009,89900
"2323 Turnpike Rd Stockton, CA 95206-3063",95206,4/23/2009,69500,9/21/2009,45.35,9/29/2009,59000
"2035 Carmel River Ct Stockton, CA 95206-4682",95206,4/21/2009,89900,5/14/2009,88.65,6/18/2009,100000
"3212 Volney St Stockton, CA 95206-3825",95206,4/25/2009,74900,5/18/2009,62.09,7/2/2009,85000
"333 Del Norte St Stockton, CA 95203-2937",95203,4/11/2009,71800,4/30/2009,59.69,5/27/2009,77000
"3302 Durango Way Stockton, CA 95206-3868",95206,4/13/2009,75000,8/25/2009,55.31,10/20/2009,76000
"754 Sullivan Ave Stockton, CA 95205-7155",95205,4/15/2009,75000,8/28/2009,63.78,10/29/2010,75000
"2349 Little Aston Way Stockton, CA 95206-4866",95206,4/16/2009,75000,4/21/2009,56.96,5/14/2009,70000
"1431 Capitola Cir Stockton, CA 95206-4894",95206,5/15/2009,79900,5/28/2009,77.04,6/26/2009,101000
"2412 Titleist Ct Stockton, CA 95206-4778",95206,4/16/2009,68000,4/28/2009,61.39,5/12/2009,90000
"2316 E Mariposa Rd Stockton, CA 95205-7812",95205,5/18/2009,71900,7/9/2009,57.69,7/28/2009,63000
"1969 Ninfatino St Stockton, CA 95206-3300",95206,4/17/2009,102900,7/17/2009,79.59,9/15/2009,108000
"3351 Phelps St Stockton, CA 95206-3815",95206,4/6/2009,46000,4/30/2009,57.14,6/10/2010,56000
"605 W Jackson St Stockton, CA 95206-1743",95206,4/16/2009,42900,5/7/2009,57.56,7/15/2009,49500
"2043 E Scotts Ave Stockton, CA 95205-6344",95205,5/6/2009,69900,5/20/2009,55.65,6/12/2009,67000
"3820 Mourfield Ave Stockton, CA 95206-3726",95206,5/6/2009,53500,5/27/2009,55.01,6/30/2009,56000
"1756 W Washington St Stockton, CA 95203",95203,4/16/2009,49900,5/8/2009,54.35,6/15/2009,55000
"285 W 4th St Stockton, CA 95206-1913",95206,5/7/2009,62499,6/10/2009,43.36,7/8/2009,65000
"1436 Lever Blvd Stockton, CA 95206-2800",95206,5/8/2009,79900,6/4/2009,64.02,6/16/2009,79000
"2637 Clearfield Dr Stockton, CA 95205-7807",95205,5/8/2009,118900,5/18/2009,66.71,7/30/2009,105000
"2737 Mccloud River Rd Stockton, CA 95206-4613",95206,5/23/2009,79900,6/3/2009,83.84,6/19/2009,82250
"1581 Bandoni Dr Stockton, CA 95206-3865",95206,5/11/2009,79900,5/13/2009,48.76,6/11/2009,61630
"2435 E Hazelton Ave Stockton, CA 95205-6419",95205,5/9/2009,49000,11/23/2009,56.09,12/15/2009,52000
"2543 Deborah Ln Stockton, CA 95206-6412",95206,4/23/2009,84900,5/6/2009,78.72,5/22/2009,91000
"3911 Fletcher Way Stockton, CA 95206-6430",95206,5/12/2009,72270,5/18/2009,91.62,8/21/2009,105000
"2413 Montclair St Stockton, CA 95205-7737",95205,5/11/2009,99900,8/20/2009,77.52,9/4/2009,80000
"1020 S Shasta Ave Stockton, CA 95205-7235",95205,4/27/2009,77300,4/30/2009,75.89,6/29/2009,85000
"114 W 6th St Stockton, CA 95206-2634",95206,4/28/2009,59977,7/22/2009,60.44,7/30/2009,55000
"1422 Lever Blvd Stockton, CA 95206-2800",95206,5/13/2009,88500,5/15/2009,76.99,7/7/2009,95000
"2038 Skyline Dr Stockton, CA 95206-2485",95206,5/15/2009,59900,6/12/2009,53.11,6/17/2009,58000
"423 Saint Francis St Stockton, CA 95206-3043",95206,4/28/2009,59900,5/5/2009,50.89,5/29/2009,57000
"1675 Willow Park Way Stockton, CA 95206-4834",95206,4/30/2009,95000,6/30/2009,78.13,6/30/2009,85000
"2047 S Hunter St Stockton, CA 95206-2737",95206,5/1/2009,63000,5/22/2009,46.04,7/24/2009,68000
"1642 Terra Vista Ln Stockton, CA 95206-5841",95206,5/16/2009,113000,7/17/2009,96.77,9/18/2009,105000
"2911 Mccook Way Stockton, CA 95206-6427",95206,5/18/2009,99900,5/26/2009,94.24,8/21/2009,108000
"2005 Dawn Marie Way Stockton, CA 95205-7769",95205,4/30/2009,105000,8/21/2009,77.31,9/29/2009,107000
"2627 Cerruti St Stockton, CA 95206-3875",95206,5/14/2009,85000,6/14/2009,73.19,12/21/2009,95000
"1524 Bandoni Dr Stockton, CA 95206-3865",95206,5/20/2009,93900,5/26/2009,62.43,6/15/2009,106000
"2022 S Grant St Stockton, CA 95206-2736",95206,5/21/2009,85000,6/5/2009,68.70,8/12/2009,90000
"3273 Juliet Rd Stockton, CA 95205-7883",95205,5/22/2009,79500,5/26/2009,56.29,7/10/2009,77000
"2076 Lever Blvd Stockton, CA 95206-4745",95206,5/21/2009,69900,5/29/2009,96.29,7/9/2009,98500
"2180 S Stockton St Stockton, CA 95206-1859",95206,5/26/2009,69825,6/10/2009,82.87,9/1/2009,105000
"2075 E 9th St Stockton, CA 95206-2420",95206,5/27/2009,59000,3/22/2010,49.00,4/13/2010,59000
"2505 S Phelps St Stockton, CA 95206-3328",95206,5/27/2009,55000,6/4/2009,44.72,6/23/2009,55000
"3822 Odell Ave Stockton, CA 95206",95206,5/27/2009,89900,6/2/2009,91.96,8/3/2009,103000
"127 E Jefferson St Stockton, CA 95206-1318",95206,5/28/2009,59900,7/14/2009,52.08,8/17/2009,50000
"4118 Crete Ct Stockton, CA 95206-6042",95206,5/29/2009,85000,6/8/2009,75.89,6/26/2009,85000
"2304 Catamaran Way Stockton, CA 95206-4960",95206,6/1/2009,107900,6/3/2009,63.25,6/26/2009,105000
"2022 E 11th St Stockton, CA 95206-3603",95206,5/28/2009,59900,6/12/2009,71.43,7/15/2009,76000
"2225 S American St Stockton, CA 95206-3233",95206,5/19/2009,54900,5/27/2009,49.91,6/26/2009,58000
"2471 Almaden Ct Stockton, CA 95206-4764",95206,5/19/2009,95000,5/28/2009,58.28,6/22/2009,95000
"2026 Nevada St Stockton, CA 95206-4669",95206,5/19/2009,85000,5/29/2009,50.55,6/23/2009,82000
"2107 Quaker Ridge Ct Stockton, CA 95206-4876",95206,5/17/2009,85000,11/9/2009,78.84,11/17/2009,98000
"2346 8th St Stockton, CA 95206",95206,6/2/2009,89000,10/22/2009,69.42,11/6/2009,79000
"2278 E 8th St Stockton, CA 95206-2496",95206,6/8/2009,80000,7/16/2009,69.75,8/21/2009,80000
"1501 Bandoni Dr Stockton, CA 95206-3865",95206,6/5/2009,90000,6/17/2009,65.15,8/17/2009,100000
"1776 Benedino Cir Stockton, CA 95206-3889",95206,6/5/2009,90250,6/15/2009,56.23,8/27/2009,102000
"1843 Carpenter Rd Stockton, CA 95206-3810",95206,6/5/2009,52000,8/3/2009,46.85,9/23/2009,55000
"2103 S Yosemite St Stockton, CA 95206-1850",95206,6/4/2009,109900,6/4/2009,77.74,6/8/2009,102000
"3036 MCCOOK Stockton, CA 95206",95206,6/5/2009,86130,6/9/2009,80.89,7/8/2009,105000
"1128 S Monroe St Stockton, CA 95206-1260",95206,5/26/2009,62990,6/2/2009,42.04,10/13/2009,75000
"844 Sabrina St Stockton, CA 95206-1857",95206,6/5/2009,79900,9/11/2009,71.05,9/18/2009,81000
"150 Naomi Cochran Dr Stockton, CA 95206-3139",95206,6/1/2009,48510,6/8/2009,46.97,6/30/2009,54200
"2649 Diamond Oaks St Stockton, CA 95206-4716",95206,6/1/2009,99000,6/13/2009,74.18,8/13/2009,108750
"1215 E Main St Stockton, CA 95205-5513",95205,6/2/2009,54900,6/5/2009,26.50,8/14/2009,52000
"3336 Anne St Stockton, CA 95206-3835",95206,5/31/2009,72000,6/5/2009,55.66,10/9/2009,60000
"2631 Old Del Monte St Stockton, CA 95206-5830",95206,6/3/2009,51232,6/26/2009,61.66,8/12/2009,55000
"3411 Mary Ave Stockton, CA 95206-3711",95206,6/4/2009,52500,6/12/2009,41.22,6/24/2009,50000
"1830 Granada Dr Stockton, CA 95206-2377",95206,6/2/2009,88900,6/6/2009,81.50,8/7/2009,100000
"2641 Juliet Rd Stockton, CA 95205-7719",95205,6/10/2009,103950,6/17/2009,66.71,7/17/2009,105000
"3014 Hebron Ln Stockton, CA 95206-6038",95206,6/10/2009,121900,7/2/2009,83.48,8/25/2009,93500
"227 W Anderson St Stockton, CA 95206-1205",95206,6/11/2009,78500,5/7/2010,53.57,6/21/2010,90000
"1753 S Grant St Stockton, CA 95206-1653",95206,6/10/2009,60000,6/13/2009,44.64,8/28/2009,50000
"4026 Ogallala Ln Stockton, CA 95206-6047",95206,6/15/2009,74900,6/18/2009,62.50,7/27/2009,70000
"2744 S Fresno Ave Stockton, CA 95206-2881",95206,6/6/2009,89000,8/21/2009,67.42,11/13/2009,89000
"611 E 7th St Stockton, CA 95206-3210",95206,6/6/2009,79900,6/15/2009,92.40,6/19/2009,90000
"256 Clayton Ave Stockton, CA 95206-3749",95206,6/5/2009,94900,10/28/2009,56.92,12/7/2009,100000
"2004 Green River Ln Stockton, CA 95206-4666",95206,6/8/2009,59375,6/10/2009,52.79,8/3/2009,72000
"2367 Silverado Ct Stockton, CA 95206-4846",95206,6/8/2009,69900,8/5/2009,66.21,8/20/2009,77000
"931 S David Ave Stockton, CA 95205-7227",95205,6/24/2009,49000,7/31/2009,55.91,10/14/2009,52000
"2022 Superior St Stockton, CA 95206-2318",95206,6/8/2009,39900,6/19/2009,32.52,7/15/2009,53560
"1320 Denver B Ct Stockton, CA 95206",95206,6/8/2009,70900,6/16/2009,54.66,9/2/2009,75000
"3026 Nicole St Stockton, CA 95205-7789",95205,6/8/2009,105000,8/6/2009,68.73,10/5/2009,100000
"1451 Denver Ave Stockton, CA 95206-2813",95206,6/6/2009,65000,6/15/2009,64.10,7/27/2009,80000
"225 S Fresno St Stockton, CA 95203-3003",95203,6/8/2009,79000,6/17/2009,61.58,7/10/2009,77100
"1720 S California St, Stockton, CA 95206-2151",95206,6/18/2009,60000,6/24/2009,65.16,7/31/2009,52000
"2432 Montclair St Stockton, CA 95205-7737",95205,6/18/2009,69900,6/30/2009,67.83,7/31/2009,70000
"2512 S Laurel St Stockton, CA 95206-3648",95206,6/18/2009,69900,10/5/2009,28.16,10/23/2009,58000
"1603 Bandoni Dr Stockton, CA 95206-3867",95206,6/16/2009,86352,6/19/2009,69.34,8/11/2009,90000
"2338 E 6th St Stockton, CA 95206-2480",95206,6/15/2009,85000,6/26/2009,80.59,8/19/2009,88000
"2310 E Scotts Ave Stockton, CA 95205-6432",95205,6/20/2009,53000,9/21/2009,70.51,11/23/2009,55000
"1834 Ralph Ave Stockton, CA 95206-3850",95206,6/12/2009,58900,9/19/2009,42.50,9/30/2009,51000
"1806 Lever Blvd Stockton, CA 95206-2875",95206,6/23/2009,98000,6/30/2009,76.52,9/2/2009,101000
"1429 Donati Cir Stockton, CA 95206-2802",95206,6/23/2009,99000,6/24/2009,64.90,7/30/2009,103000
"1761 Lever Stockton, CA 95206",95206,6/16/2009,62000,11/2/2009,54.40,11/28/2009,59020
"2851 Juliet Rd Stockton, CA 95205-7770",95205,6/23/2009,79000,6/27/2009,51.78,7/27/2009,81500
"2214 Port Trinity Cir Stockton, CA 95206-4800",95206,6/25/2009,98900,7/6/2009,62.87,10/13/2009,95000
"3404 S Airport Way Stockton, CA 95206-3854",95206,6/16/2009,54900,7/1/2009,43.80,7/27/2009,65000
"2446 E 6th St Stockton, CA 95205-7713",95205,6/16/2009,42900,6/22/2009,53.29,7/15/2009,55000
