Address,Address - Zip Code,Listing Date,Listing Price,Pending Date,Price Per Sq Ft,Selling Date,Selling Price
"3765 Massimo Cir Stockton, CA 95212-2735",95212,2/23/2009,265900,4/27/2009,81.11,5/27/2009,280000
"3275 Salvatore Ln Stockton, CA 95212-3544",95212,2/16/2009,243100,2/17/2009,81.09,4/3/2009,243100
"8038 Farin Stockton, CA 95212",95212,2/17/2009,167500,3/6/2009,83.14,4/15/2009,180000
"2226 Jamaica Way Stockton, CA 95212-3061",95212,2/16/2009,199900,4/7/2009,83.11,5/19/2009,190000
"2802 Angel Dr Stockton, CA 95209-5114",95209,2/18/2009,189900,3/4/2009,86.47,3/23/2009,170000
"5626 Patti Ct Stockton, CA 95212-2863",95212,2/18/2009,234900,5/6/2009,83.27,7/10/2009,230000
"8419 Clifford Dr Stockton, CA 95212-3418",95212,1/29/2009,165000,2/2/2009,69.39,4/1/2009,170000
"3906 Montaro Ln Stockton, CA 95212-3521",95212,1/28/2009,209000,2/4/2009,96.34,4/3/2009,224000
"3737 Massimo Cir Stockton, CA 95212-2735",95212,2/2/2009,325000,12/21/2009,84.01,1/26/2010,290000
"2914 Water Mill Ct Stockton, CA 95212-2750",95212,2/2/2009,208900,4/19/2009,85.73,5/22/2009,200000
"8652 Tenaya Ct Stockton, CA 95212-3468",95212,2/26/2009,219888,3/12/2009,78.26,5/27/2009,219900
"4252 Kenny Dr Stockton, CA 95212-3460",95212,2/4/2009,190000,3/17/2009,75.06,6/2/2009,180000
"9094 Chianti Cir Stockton, CA 95212-3816",95212,2/27/2009,199900,3/19/2009,100.05,5/19/2009,190000
"8954 Terracorvo Cir Stockton, CA 95212-3831",95212,2/5/2009,180000,9/2/2009,94.79,10/30/2009,180000
"4949 Betty Mae Dr Stockton, CA 95212-3040",95212,2/6/2009,188900,3/20/2009,80.4,5/14/2009,183000
"2913 Water Mill Ct Stockton, CA 95212-2750",95212,2/10/2009,184900,7/31/2009,80.59,9/28/2009,179000
"9157 Barbaresco Cir Stockton, CA 95212-3818",95212,2/11/2009,194900,4/27/2009,100.47,7/28/2009,215000
"2377 Etcheverry Dr Stockton, CA 95212-3038",95212,2/20/2009,225100,7/21/2009,76.27,9/3/2009,225000
"5126 Arthur Ct Stockton, CA 95212",95212,3/5/2009,161500,3/13/2009,87.34,4/23/2009,180000
"3323 Wagner Heights Rd Stockton, CA 95209-4869",95209,2/23/2009,175000,3/12/2009,108.59,3/26/2009,177000
"2708 Wisteria Ln Stockton, CA 95212-2875",95212,2/23/2009,174900,2/24/2009,104.85,6/12/2009,173000
"9465 Mammath Peak Cir Stockton, CA 95212-3215",95212,2/24/2009,165000,4/1/2009,109.18,5/5/2009,170000
"3815 San Marco Dr Stockton, CA 95212-3501",95212,2/24/2009,225000,3/13/2009,110.29,7/31/2009,225000
"2315 Chamberlain St Stockton, CA 95212-2754",95212,2/25/2009,179900,3/5/2009,95.14,4/15/2009,190000
"2415 Jayden Way Stockton, CA 95212-3821",95212,2/18/2009,199900,5/13/2009,76.76,5/19/2009,212000
"2335 Eli Ct Stockton, CA 95212-3063",95212,2/25/2009,189900,5/26/2009,87.53,6/30/2009,200000
"8807 Glacier Point Dr Stockton, CA 95212-3466",95212,3/8/2009,185900,3/31/2009,76.45,5/18/2009,188600
"2850 Keyser Dr Stockton, CA 95212-2864",95212,2/19/2009,162900,3/28/2009,87.35,5/6/2009,172000
"4738 Bennets Mill Ct Stockton, CA 95212-2769",95212,2/25/2009,239900,3/9/2009,79.72,4/16/2009,235000
"2602 Etcheverry Dr Stockton, CA 95212-3014",95212,2/25/2009,184900,3/16/2009,83.03,5/14/2009,180000
"4323 Bardolino Ct Stockton, CA 95212-3817",95212,2/20/2009,208000,7/6/2009,90.95,8/6/2009,215000
"6036 Dresden Way Stockton, CA 95212-3801",95212,2/27/2009,207900,4/30/2009,82.95,6/26/2009,215000
"9043 Chianti Cir Stockton, CA 95212-3816",95212,2/20/2009,175000,6/5/2009,102.41,7/22/2009,170000
"8806 Caserta Ct Stockton, CA 95212-3059",95212,2/20/2009,214100,2/26/2009,82.84,5/29/2009,250000
"9832 Milan Dr Stockton, CA 95212-3512",95212,2/19/2009,199900,5/8/2009,87.04,6/26/2009,225000
"2718 Keyser Dr Stockton, CA 95212-2865",95212,2/21/2009,179900,4/14/2009,109.44,6/17/2009,175000
"4965 Betty Mae Dr Stockton, CA 95212-3040",95212,2/20/2009,190000,4/6/2009,78.98,6/3/2009,195000
"8834 Bergamo Cir Stockton, CA 95212-3050",95212,3/6/2009,261000,3/10/2009,94.76,4/13/2009,286000
"8956 Eureka Dr Stockton, CA 95212-3412",95212,3/6/2009,179900,3/11/2009,102.2,4/22/2009,186000
"2111 Bartram Run Way Stockton, CA 95212-2758",95212,3/6/2009,181900,4/8/2009,78.92,5/29/2009,181900
"5212 Agapanthus Ct Stockton, CA 95212-3804",95212,3/6/2009,215000,3/27/2009,81.84,5/14/2009,205000
"8828 Latina Ln Stockton, CA 95212-3055",95212,3/6/2009,235000,4/15/2009,85.55,6/12/2009,225000
"2639 KEYSER Dr Stockton, CA 95212",95212,3/7/2009,209900,4/21/2009,71.67,5/28/2009,215000
"3508 Angelina Ln Stockton, CA 95212-3138",95212,3/10/2009,350000,3/17/2009,87.45,2/4/2010,230000
"2847 Twin Bridges Ln Stockton, CA 95212-2772",95212,3/10/2009,230895,5/4/2009,120.79,7/3/2009,215000
"9342 Snow Creek Cir Stockton, CA 95212-3203",95212,2/25/2009,154900,3/16/2009,111.48,6/2/2009,170000
"3442 Bagello Ct Stockton, CA 95212-2738",95212,2/25/2009,298700,3/9/2009,85.46,4/21/2009,295000
"2854 Twin Bridges Ln Stockton, CA 95212-2772",95212,3/10/2009,236145,3/31/2009,101.06,5/11/2009,220000
"8 W Robinhood Dr Stockton, CA 95207-5149",95207,3/18/2009,249900,3/30/2009,107.26,6/8/2009,235000
"8846 Terracorvo Cir Stockton, CA 95212-3830",95212,3/2/2009,209900,6/29/2009,91.03,8/12/2009,208000
"2703 Hedo Pl Stockton, CA 95212-2873",95212,3/4/2009,195900,4/8/2009,72.41,8/26/2009,200000
"260 E Banbury Dr Stockton, CA 95207-5802",95207,3/5/2009,179950,4/4/2009,96.44,5/7/2009,168000
"3862 Tivoli Ct Stockton, CA 95212-3117",95212,3/5/2009,229900,3/11/2009,96.73,5/4/2009,237000
"9009 Soave Ln Stockton, CA 95212-3810",95212,3/5/2009,198650,4/1/2009,87.99,5/13/2009,208000
"8604 Tenaya Ct Stockton, CA 95212-3468",95212,3/12/2009,179900,4/21/2009,83.75,5/21/2009,183000
"9534 Corsa Way Stockton, CA 95212-3143",95212,3/12/2009,235000,9/23/2009,103.52,10/30/2009,235000
"9303 Snow Creek Ct Stockton, CA 95212-3201",95212,3/10/2009,165000,5/22/2009,94.35,8/14/2009,175500
"8958 Terracorvo Cir Stockton, CA 95212-3831",95212,3/13/2009,190000,3/24/2009,87.09,5/8/2009,199000
"8711 Blue Grass Dr Stockton, CA 95210-4417",95210,3/12/2009,172900,3/19/2009,69.08,6/25/2009,185000
"2210 Chamberlain St Stockton, CA 95212-2753",95212,3/13/2009,235000,4/8/2009,84.8,7/6/2009,250000
"2309 Chamberlain St Stockton, CA 95212-2754",95212,3/16/2009,164900,4/14/2009,98.31,6/8/2009,175000
"2830 Twin Bridges Ln Stockton, CA 95212-2772",95212,3/10/2009,286125,3/21/2009,101.34,4/29/2009,280000
"2326 Thistle Way Stockton, CA 95212-3046",95212,3/24/2009,214900,4/3/2009,74.61,4/17/2009,220100
"2441 Morning Glory Dr Stockton, CA 95212-3032",95212,3/25/2009,189900,4/7/2009,89.61,6/5/2009,214000
"5108 Rayanna Dr Stockton, CA 95212-2881",95212,3/10/2009,169900,5/20/2009,85.27,7/17/2009,176500
"3641 Popolo Cir Stockton, CA 95212-3125",95212,3/11/2009,189900,3/17/2009,82.82,4/21/2009,189000
"2846 Twin Bridges Ln Stockton, CA 95212-2772",95212,3/10/2009,220395,4/23/2009,107.66,6/26/2009,215000
"2838 Twin Bridges Ln Stockton, CA 95212-2772",95212,3/10/2009,259250,5/4/2009,105.73,6/18/2009,259250
"9357 Snow Creek Ct Stockton, CA 95212",95212,3/11/2009,229900,3/17/2009,91.84,4/23/2009,225000
"9717 Milan Dr Stockton, CA 95212-3513",95212,3/12/2009,189500,3/19/2009,73.31,4/15/2009,189500
"3148 Penelope Dr Stockton, CA 95212-3540",95212,3/12/2009,235000,7/2/2009,82.62,7/31/2009,240000
"3626 Popolo Cir Stockton, CA 95212-3125",95212,3/11/2009,204250,3/18/2009,80.28,4/16/2009,210000
"6163 Fred Russo Dr Stockton, CA 95212-2857",95212,4/2/2009,156900,4/7/2009,93.1,5/21/2009,170000
"3335 Salvatore Ln Stockton, CA 95212-3543",95212,3/19/2009,215000,6/15/2009,69.71,6/19/2009,209000
"9104 Chianti Cir Stockton, CA 95212-3815",95212,3/23/2009,171900,3/26/2009,92.15,5/22/2009,175000
"5835 Caribbean Cir Stockton, CA 95210-5644",95210,3/23/2009,155000,3/18/2010,66.2,5/4/2010,170000
"2252 Jane Ellen Dr Stockton, CA 95212-3044",95212,3/23/2009,199900,5/7/2009,90.51,6/12/2009,206000
"2407 Etcheverry Dr Stockton, CA 95212-3016",95212,3/20/2009,189900,4/9/2009,83.03,6/8/2009,205000
"3172 Rutherford Dr Stockton, CA 95212-3423",95212,3/23/2009,171000,3/31/2009,94.62,6/5/2009,220000
"2325 Lucile Ave Stockton, CA 95209-1714",95209,3/24/2009,189900,4/8/2009,101.3,6/2/2009,195000
"8015 Farin St Stockton, CA 95212",95212,3/26/2009,152000,3/29/2009,78.52,6/19/2009,170000
"3135 Stefano Dr Stockton, CA 95212-3550",95212,3/29/2009,245000,5/4/2009,93.09,6/12/2009,245000
"5812 Dresden Way Stockton, CA 95212",95212,8/20/2008,190000,3/12/2009,75.06,4/24/2009,180000
"3026 Sonata Cir Stockton, CA 95212-3837",95212,3/16/2009,191900,5/27/2009,92.59,7/30/2009,200000
"2690 Wheatfield St Stockton, CA 95209-1790",95209,3/17/2009,169950,3/20/2009,105.14,4/29/2009,182000
"9169 Barbaresco Cir Stockton, CA 95212-3818",95212,3/18/2009,172000,3/23/2009,98.89,5/1/2009,178000
"5320 Rayanna Dr Stockton, CA 95212-2879",95212,3/19/2009,170900,3/24/2009,77.89,5/26/2009,186000
"4357 Kirsten Dr Stockton, CA 95212-3493",95212,3/20/2009,160000,4/10/2009,88.88,5/14/2009,175000
"3444 Tiziano Ct Stockton, CA 95212-2737",95212,3/20/2009,319900,4/10/2009,87.18,4/30/2009,310000
"2318 Bennets Mill Way Stockton, CA 95212-2770",95212,3/18/2009,199000,5/11/2009,72.02,7/8/2009,199000
"8987 Terracorvo Cir Stockton, CA 95212-3831",95212,4/4/2009,185000,3/17/2010,89.89,4/13/2010,185000
"3580 Windham Cir Stockton, CA 95209-1137",95209,4/4/2009,169900,3/5/2010,85.96,4/23/2010,174500
"8814 Aosta Ct Stockton, CA 95212-3827",95212,4/20/2009,165000,6/22/2009,118.56,6/24/2009,168000
"5625 Patti Lynn Way Stockton, CA 95212-2884",95212,4/6/2009,184000,4/6/2009,79.23,5/29/2009,190000
"8871 Bergamo Cir Stockton, CA 95212-3050",95212,4/7/2009,286000,4/28/2009,91.12,6/30/2009,275000
"914 Shadow Creek Dr Stockton, CA 95209-1448",95209,3/23/2009,174950,3/29/2009,116.48,4/23/2009,176000
"9558 Palazzo Dr Stockton, CA 95212-3519",95212,4/7/2009,199900,9/21/2009,99.76,10/28/2009,205000
"8706 Bergamo Cir Stockton, CA 95212-3049",95212,4/8/2009,215000,4/14/2009,93.16,6/3/2009,245000
"8105 Shay Cir Stockton, CA 95212-3496",95212,4/8/2009,180000,4/19/2010,85.45,5/15/2010,185000
"3456 Strickland Dr Stockton, CA 95212-3441",95212,3/27/2009,159900,4/10/2009,86.85,9/20/2009,177000
"3086 Sonata Cir Stockton, CA 95212-3837",95212,3/30/2009,166900,4/3/2009,83.33,5/20/2009,180000
"3456 Rutherford Dr Stockton, CA 95212-3426",95212,4/24/2009,250000,5/1/2009,87.04,6/24/2009,225000
"8808 Ragusa Ct Stockton, CA 95212-3053",95212,3/31/2009,299000,4/7/2009,85.3,5/15/2009,300000
"3870 Bernini Ct Stockton, CA 95212-3131",95212,3/31/2009,224900,5/7/2009,94.49,6/18/2009,231500
"5818 Dresden Way Stockton, CA 95212-3803",95212,3/31/2009,196900,4/10/2009,78.02,6/10/2009,215500
"9280 Mammath Peak Cir Stockton, CA 95212-3212",95212,4/28/2009,174900,5/5/2009,109.18,6/30/2009,170000
"9554 Theresa Cir Stockton, CA 95209",95209,4/1/2009,299900,5/9/2009,154.02,6/12/2009,270000
"9149 Chianti Cir Stockton, CA 95212-3815",95212,4/2/2009,189900,4/9/2009,96.59,5/21/2009,189900
"3630 San Marco Dr Stockton, CA 95212-3503",95212,4/3/2009,199950,4/3/2009,74.46,8/26/2009,195000
"9644 Enchantment Ln Stockton, CA 95209-1942",95209,4/20/2009,170900,5/12/2009,90.83,8/4/2009,170495
"2950 Mt Maclure Dr Stockton, CA 95212-3476",95212,4/22/2009,220000,8/24/2009,76.51,10/14/2009,215000
"5138 Rockrose St Stockton, CA 95212-3033",95212,4/22/2009,195900,4/29/2009,83.83,7/16/2009,210000
"3669 Massimo Cir Stockton, CA 95212-2734",95212,4/22/2009,269000,5/1/2009,81.11,7/31/2009,280000
"10055 Tiziano Dr Stockton, CA 95212-2739",95212,4/23/2009,239000,4/28/2009,86,7/10/2009,215000
"3650 Popolo Cir Stockton, CA 95212-3125",95212,4/23/2009,269900,5/5/2009,78.08,6/5/2009,269000
"9341 Snow Creek Ct Stockton, CA 95212-3201",95212,4/23/2009,169000,5/29/2009,101.61,7/8/2009,189000
"5336 Sweet Pea Ln Stockton, CA 95212-3028",95212,4/24/2009,160000,4/30/2009,81.84,6/4/2009,205000
"8714 Vernaccia Ln Stockton, CA 95212-3826",95212,4/9/2009,210000,8/18/2009,87.53,10/16/2009,200000
"2909 Battleview Pl Stockton, CA 95209",95209,4/13/2009,199000,11/12/2009,82.81,6/2/2010,199000
"9247 Mammath Peak Cir Stockton, CA 95212-3212",95212,4/14/2009,169900,4/22/2009,110.47,6/26/2009,172000
"3703 Rimini Ln Stockton, CA 95212-3122",95212,5/8/2009,250000,7/1/2009,83.44,8/14/2009,255000
"2326 Bennets Mill Way Stockton, CA 95212-2770",95212,4/14/2009,189000,6/2/2009,70.21,7/31/2009,194000
"5407 Strawberry Way Stockton, CA 95212-3067",95212,4/15/2009,179900,9/9/2009,89.76,11/20/2009,185000
"2467 Mezereon Way Stockton, CA 95212-3022",95212,4/15/2009,189900,5/1/2009,80.4,6/12/2009,192000
"2554 Morning Glory Dr Stockton, CA 95212-3031",95212,3/20/2009,229000,4/22/2009,63.91,5/15/2009,182200
"3733 Genova Ln Stockton, CA 95212-3511",95212,5/14/2009,260000,11/30/2009,85.84,1/4/2010,260000
"3834 san marco Stockton, CA 95212",95212,4/19/2009,270000,10/5/2009,78.37,10/5/2009,270000
"8227 Shay Cir Stockton, CA 95212-3495",95212,4/20/2009,209900,4/29/2009,75.65,6/30/2009,210000
"3178 Encore Ct Stockton, CA 95212-3840",95212,5/4/2009,160000,7/11/2009,80.39,9/8/2009,180000
"8724 Lucca Ct Stockton, CA 95212-3824",95212,5/4/2009,166000,5/21/2009,98.47,6/23/2009,187000
"8845 Lucca Ct Stockton, CA 95212-3823",95212,5/18/2009,177210,6/5/2009,83.15,8/3/2009,190000
"9590 Theresa Cir Stockton, CA 95209-1459",95209,5/4/2009,240000,7/4/2009,157,7/31/2009,230000
"2244 Bennets Mill Way Stockton, CA 95212-2768",95212,5/6/2009,190000,5/22/2009,83.58,8/3/2009,195000
"3611 Massimo Cir Stockton, CA 95212-2734",95212,5/4/2009,275000,5/8/2009,77.33,2/17/2010,275000
"3162 Cortona Ln Stockton, CA 95212-3141",95212,5/7/2009,199999,7/1/2009,83.26,7/29/2009,189000
"9009 Lost Meadow Ln Stockton, CA 95210-4434",95210,4/23/2009,145000,6/18/2009,62.92,10/28/2009,168500
"2745 Sunflower Cir Stockton, CA 95212-3036",95212,5/8/2009,184900,5/14/2009,81.66,7/3/2009,195000
"8153 Shay Cir Stockton, CA 95212-3496",95212,5/8/2009,199000,7/7/2009,80.83,8/18/2009,175000
"8723 Bergamo Cir Stockton, CA 95212-3049",95212,5/8/2009,258588,5/26/2009,85.49,7/30/2009,258000
"6006 Dresden Way Stockton, CA 95212-3801",95212,5/21/2009,185800,5/27/2009,85.86,7/1/2009,205900
"3489 Costantino Cir Stockton, CA 95212-3128",95212,5/6/2009,219900,5/11/2009,87.96,6/25/2009,219900
"4716 White Forge Dr Stockton, CA 95212-2759",95212,4/23/2009,174900,4/29/2009,98.31,7/14/2009,175000
"9627 Priscilla Ln Stockton, CA 95212-3547",95212,4/26/2009,255000,5/12/2009,115.02,5/29/2009,255000
"8842 Latina Ln Stockton, CA 95212-3055",95212,4/27/2009,215000,9/20/2010,76.21,10/29/2010,230000
"3707 Novara Way Stockton, CA 95212-3507",95212,4/30/2009,235000,9/25/2009,107.84,9/30/2009,220000
"9007 Chianti Cir Stockton, CA 95212-3816",95212,5/1/2009,175500,5/4/2009,112.72,6/15/2009,175500
"3874 Vecchio Ln Stockton, CA 95212-3112",95212,4/30/2009,139000,11/2/2009,81.63,1/4/2010,200000
"4174 Dolcetto Ln Stockton, CA 95212-3813",95212,5/2/2009,239000,5/11/2009,96.45,6/16/2009,228000
"3438 Salvatore Ln Stockton, CA 95212-3534",95212,5/16/2009,239900,5/27/2009,93.62,7/1/2009,220000
"8702 Bergamo Cir Stockton, CA 95212-3049",95212,5/16/2009,228000,5/20/2009,72.9,7/31/2009,220000
"3657 Genova Ln Stockton, CA 95212-3530",95212,5/18/2009,193050,5/28/2009,99.02,7/1/2009,202000
"9384 Pioneer Cir Stockton, CA 95212-3101",95212,5/18/2009,178000,12/8/2009,90.78,2/26/2010,185000
"9036 Barbaresco Cir Stockton, CA 95212-3819",95212,5/18/2009,180000,12/16/2009,87.38,1/29/2010,187000
"8823 Glacier Point Dr Stockton, CA 95212-3466",95212,6/3/2009,234900,6/11/2009,86.65,7/28/2009,243500
"3832 Steedman Way Stockton, CA 95209-5021",95209,6/4/2009,189000,6/22/2009,88.37,9/17/2009,180000
"8811 Terracorvo Cir Stockton, CA 95212-3830",95212,5/18/2009,209900,6/24/2009,85.12,8/21/2009,194500
"9045 Chianti Cir Stockton, CA 95212-3816",95212,5/20/2009,189900,6/23/2009,88.83,7/30/2009,210000
"3811 Mammath Peak Ct Stockton, CA 95212-3216",95212,5/21/2009,175000,6/1/2009,116.25,6/26/2009,181000
"9701 Dublin Ct Stockton, CA 95209-5105",95209,5/21/2009,159900,6/1/2009,69.93,7/1/2009,180000
"3046 Sonata Cir Stockton, CA 95212-3837",95212,5/19/2009,141550,6/16/2009,79.44,9/4/2009,175000
"4716 Bartram Run Ct Stockton, CA 95212-2757",95212,5/8/2009,215000,6/1/2009,78.54,7/7/2009,217000
"9140 Barbaresco Cir Stockton, CA 95212-3818",95212,5/22/2009,249000,8/14/2009,91.83,10/1/2009,245000
"9516 San Marco Ct Stockton, CA 95212-3504",95212,5/11/2009,199000,1/22/2010,101.96,3/9/2010,208000
"2319 Jane Ellen Dr Stockton, CA 95212-3045",95212,5/13/2009,189000,5/20/2009,74.79,8/3/2009,208000
"9128 Vernaccia Ln Stockton, CA 95212-3807",95212,5/22/2009,209900,6/6/2009,90.95,7/10/2009,215000
"5219 Strawberry Way Stockton, CA 95212-3065",95212,5/26/2009,199900,5/29/2009,85.3,6/12/2009,195000
"9096 Chianti Cir Stockton, CA 95212-3816",95212,5/13/2009,199999,8/12/2009,79.95,8/12/2009,189000
"3238 Mcvie Dr Stockton, CA 95212-3429",95212,5/15/2009,170900,5/27/2009,94.65,6/30/2009,168000
"4740 Bartram Run Ct Stockton, CA 95212-2757",95212,5/13/2009,186120,6/22/2009,67.68,7/29/2009,187000
"8217 Crosby Dr Stockton, CA 95212-3485",95212,5/15/2009,189900,5/20/2009,88.56,6/30/2009,192000
"5542 Rayanna Dr Stockton, CA 95212-2877",95212,5/29/2009,196000,7/15/2009,78.24,7/31/2009,196000
"8731 Bergamo Cir Stockton, CA 95212-3049",95212,6/18/2009,265000,12/16/2009,84.99,12/24/2009,256500
"3622 Rimini Ln Stockton, CA 95212-3123",95212,5/30/2009,299000,6/25/2009,88.53,8/10/2009,305000
"9309 Pioneer Cir Stockton, CA 95212",95212,5/28/2009,180000,12/18/2009,88.32,1/28/2010,180000
"2209 Jamaica Way Stockton, CA 95212-3061",95212,6/1/2009,179900,6/17/2009,79.34,7/17/2009,210000
"3606 San Marco Dr Stockton, CA 95212-3503",95212,6/4/2009,178200,6/12/2009,94.12,7/29/2009,192000
"3683 Popolo Cir Stockton, CA 95212-3125",95212,6/5/2009,216000,7/30/2009,88.8,8/19/2009,232300
"9156 Bridalveil Cir Stockton, CA 95212-3108",95212,4/23/2009,255000,7/20/2009,100.41,8/18/2009,246000
"8982 Terracorvo Cir Stockton, CA 95212-3831",95212,6/8/2009,185000,12/13/2009,91.84,12/22/2009,189000
"9388 Pioneer Cir Stockton, CA 95212-3101",95212,6/8/2009,219900,6/12/2009,91.84,7/2/2009,225000
"9489 Lembert Dome Cir Stockton, CA 95212-3219",95212,6/10/2009,220000,8/10/2009,104.22,6/3/2010,215000
"5634 Jeremy Way Stockton, CA 95212-2867",95212,6/11/2009,244500,7/15/2009,75,8/6/2009,244500
"3302 Tenaya Ln Stockton, CA 95212-3402",95212,6/11/2009,256000,8/14/2009,85,10/21/2009,255000
"3931 Genova Ln Stockton, CA 95212-3509",95212,5/21/2009,228500,1/2/2010,107.11,1/22/2010,218500
"8033 Farin Ct Stockton, CA 95212-3834",95212,6/25/2009,169900,7/2/2009,86.93,8/17/2009,175000
"5122 Strawberry Way Stockton, CA 95212-3064",95212,5/27/2009,184900,6/9/2009,83.11,7/24/2009,190000
"8770 Bergamo Cir Stockton, CA 95212-3049",95212,5/23/2009,230000,6/5/2009,94.92,8/21/2009,230000
"9410 Pioneer Cir Stockton, CA 95212-3101",95212,5/28/2009,191900,6/23/2009,88.32,8/21/2009,180000
"3552 Deseret Dr Stockton, CA 95209-5167",95209,5/27/2009,174900,6/2/2009,97.75,7/9/2009,182500
"3945 Montaro Ln Stockton, CA 95212-3521",95212,6/18/2009,225000,7/2/2009,109.49,7/31/2009,225000
"9017 Barbaresco Cir Stockton, CA 95212-3819",95212,6/22/2009,174999,8/6/2010,93.93,9/1/2010,201000
"9136 Chianti Cir Stockton, CA 95212-3815",95212,6/11/2009,230000,8/4/2009,99.41,9/15/2009,235000
"8720 Aosta Ct Stockton, CA 95212-3828",95212,6/29/2009,192400,7/6/2009,106.9,9/3/2009,220000
"430 W Swain Ct #A Stockton, CA 95207-3862",95207,6/12/2009,165000,7/5/2009,88.4,8/24/2009,170000
"2427 Jamaica Way Stockton, CA 95212-3035",95212,6/14/2009,209000,6/23/2009,86.23,7/24/2009,216000
"3461 Penelope Dr Stockton, CA 95212-3537",95212,6/29/2009,228900,7/6/2009,92.66,8/13/2009,240000
"3651 Townshend Cir Stockton, CA 95212-3481",95212,6/10/2009,174900,6/26/2009,111.48,8/17/2009,170000
"9413 Priscilla Ln Stockton, CA 95212-3549",95212,6/16/2009,199900,7/1/2009,103.74,7/31/2009,230000
"2909 Bridge Cross Ct Stockton, CA 95212-2752",95212,6/17/2009,202900,7/21/2009,82.25,8/31/2009,215000
"8817 Vernaccia Ln Stockton, CA 95212-3825",95212,6/17/2009,199000,8/28/2009,95.72,9/23/2009,197000
"8515 Leadon Dr Stockton, CA 95212-3422",95212,6/18/2009,230125,6/22/2009,90.33,8/10/2009,255000
"3898 Vecchio Ln Stockton, CA 95212-3112",95212,6/18/2009,195000,12/30/2009,81.63,1/29/2010,200000
"9074 Chianti Cir Stockton, CA 95212-3816",95212,6/18/2009,149900,6/29/2009,102.41,8/14/2009,170000
"3109 Sonata Cir Stockton, CA 95212-3838",95212,6/29/2009,179000,7/20/2009,82.81,9/3/2009,177210
"9372 Snow Creek Cir Stockton, CA 95212-3204",95212,7/9/2009,175000,7/20/2009,94.7,9/25/2009,193000
"4751 Newton Falls Ln Stockton, CA 95212-2771",95212,6/22/2009,239000,7/18/2009,81.41,8/5/2009,240000
"3335 Salvatore Ln Stockton, CA 95212-3543",95212,6/22/2009,264950,8/25/2009,85.39,10/22/2009,256000
"4471 WILD GRAPE Ct Stockton, CA 95212-2752",95212,7/10/2009,169900,7/14/2009,88.7,9/2/2009,197000
"8926 Terracorvo Cir Stockton, CA 95212-3831",95212,7/13/2009,187200,7/31/2009,94.79,10/7/2009,180000
"9085 Barbaresco Cir Stockton, CA 95212-3819",95212,6/22/2009,158400,7/6/2009,81.78,9/9/2009,175000
"9264 Snow Creek Cir Stockton, CA 95212-3202",95212,6/23/2009,164900,6/26/2009,111.48,8/18/2009,170000
"3801 Genova Ln Stockton, CA 95212-3510",95212,7/14/2009,255420,7/24/2009,81.28,9/17/2009,280000
"3137 Sonata Cir Stockton, CA 95212-3838",95212,7/14/2009,157905,7/15/2009,91.56,9/1/2009,205000
"1030 Graywood Cir Stockton, CA 95209-2611",95209,6/24/2009,180000,9/2/2009,96.63,10/16/2009,175000
"9162 Verdicchio Ct Stockton, CA 95212-3808",95212,6/25/2009,197500,7/20/2009,93.46,9/6/2009,200000
"2341 Etcheverry Dr Stockton, CA 95212-3038",95212,7/15/2009,199900,7/30/2009,83.47,10/8/2009,206000
"2961 Horsetail Dr Stockton, CA 95212-2721",95212,6/24/2009,159900,8/11/2009,102.72,9/10/2009,170000
"3847 Angelina Ln Stockton, CA 95212-3135",95212,6/29/2009,203500,8/6/2009,110.4,9/29/2009,225000
"8622 Glacier Point Dr Stockton, CA 95212-3464",95212,6/26/2009,189000,7/7/2009,77.45,8/4/2009,205000
"9825 Gentle Ben Ct Stockton, CA 95209-1455",95209,6/25/2009,179900,7/10/2009,91.57,8/17/2009,177000
"3663 Townshend Cir Stockton, CA 95212-3481",95212,7/20/2009,167900,7/29/2009,112.13,8/28/2009,171000
"2248 Betty Mae Ct Stockton, CA 95212-3043",95212,7/20/2009,209900,7/31/2009,80.91,10/1/2009,225000
"8834 Lucca Ct Stockton, CA 95212-3823",95212,6/30/2009,202900,7/10/2009,98.47,8/13/2009,225000
"9770 Milan Dr Stockton, CA 95212-3513",95212,6/26/2009,183900,7/1/2009,83.55,8/17/2009,230000
"8867 Bergamo Stockton, CA 95212",95212,6/27/2009,299000,7/15/2009,99.37,8/19/2009,299900
"3090 Sonata Cir Stockton, CA 95212-3837",95212,6/26/2009,158900,6/29/2009,88.25,8/14/2009,175000
"8909 Laughlin Ave Stockton, CA 95212-3414",95212,7/23/2009,218400,8/20/2009,86.39,9/29/2009,226000
"8818 Terracorvo Cir Stockton, CA 95212-3830",95212,7/23/2009,219900,8/20/2009,98.47,10/30/2009,225000
"5138 Strawberry Way Stockton, CA 95212-3064",95212,7/24/2009,161900,7/31/2009,86.37,9/21/2009,178000
"3693 Massimo Cir Stockton, CA 95212-2734",95212,6/26/2009,227700,7/7/2009,84.38,8/19/2009,248000
"5927 Fred Russo Dr Stockton, CA 95212-2894",95212,6/26/2009,156370,7/2/2009,88.88,8/4/2009,175000
"3323 Matterhorn Dr Stockton, CA 95212-3408",95212,7/6/2009,219500,7/21/2009,80,9/13/2009,240000
"3832 Claire St Stockton, CA 95212-3498",95212,7/28/2009,153900,8/5/2009,75.93,10/12/2009,170000
"3807 Bernini Ct Stockton, CA 95212-3131",95212,7/7/2009,165000,7/16/2009,94.09,8/28/2009,175000
